d1,d2,type
DB08893,DB09555,1
DB00343,DB09034,1
DB00477,DB01255,1
DB00006,DB09030,1
DB00956,DB01198,1
DB00374,DB00794,1
DB00502,DB00557,1
DB00962,DB06204,1
DB01168,DB01624,1
DB00586,DB06605,1
DB00331,DB01590,1
DB00489,DB01390,1
DB00312,DB00884,1
DB00321,DB00972,1
DB00275,DB01119,1
DB00628,DB00834,1
DB00358,DB00849,1
DB00474,DB01201,1
DB00120,DB04817,1
DB00450,DB00899,1
DB00470,DB01263,1
DB00673,DB09039,1
DB00738,DB01016,1
DB00608,DB00679,1
DB00763,DB04817,1
DB00246,DB01069,1
DB00035,DB00620,1
DB00393,DB00468,1
DB00969,DB01167,1
DB00401,DB00476,1
DB06701,DB06724,1
DB00673,DB01238,1
DB00222,DB00752,1
DB00564,DB09030,1
DB00508,DB00780,1
DB00366,DB00540,1
DB00334,DB09272,1
DB00829,DB08883,1
DB00706,DB01609,1
DB01100,DB09290,1
DB01176,DB09271,1
DB00312,DB00695,1
DB00934,DB06288,1
DB00917,DB01282,1
DB00465,DB00932,1
DB01409,DB06153,1
DB00222,DB08912,1
DB00321,DB00328,1
DB00320,DB01211,1
DB00928,DB01097,1
DB00360,DB00820,1
DB00252,DB01567,1
DB00199,DB00307,1
DB04884,DB06237,1
DB06724,DB08860,1
DB00400,DB01354,1
DB00705,DB05109,1
DB00273,DB00752,1
DB00872,DB06772,1
DB00201,DB09211,1
DB00214,DB08907,1
DB00635,DB01263,1
DB00390,DB00763,1
DB00521,DB00780,1
DB00199,DB09128,1
DB00715,DB00854,1
DB00177,DB04861,1
DB01151,DB06701,1
DB00903,DB00919,1
DB00368,DB00752,1
DB00214,DB00322,1
DB01016,DB01039,1
DB00539,DB01026,1
DB00285,DB00484,1
DB00091,DB00541,1
DB06704,DB06706,1
DB00367,DB01016,1
DB00747,DB00956,1
DB00374,DB04896,1
DB01150,DB09268,1
DB00622,DB01355,1
DB00498,DB01418,1
DB00331,DB04839,1
DB00484,DB08822,1
DB00211,DB00867,1
DB00722,DB09026,1
DB00327,DB00765,1
DB00420,DB00425,1
DB00937,DB01193,1
DB00843,DB06288,1
DB00972,DB09555,1
DB00387,DB01075,1
DB00571,DB00708,1
DB01026,DB08881,1
DB00794,DB09054,1
DB00897,DB01232,1
DB08918,DB09241,1
DB00280,DB00382,1
DB01416,DB09268,1
DB00237,DB00783,1
DB00470,DB00619,1
DB00470,DB01320,1
DB06636,DB08867,1
DB01174,DB09102,1
DB00373,DB00484,1
DB01026,DB01319,1
DB00458,DB01038,1
DB04844,DB08815,1
DB00409,DB00780,1
DB01320,DB01590,1
DB00661,DB00697,1
DB01070,DB06724,1
DB00331,DB08912,1
DB00187,DB00373,1
DB00460,DB01016,1
DB01009,DB04865,1
DB00687,DB09063,1
DB00343,DB09054,1
DB00700,DB06715,1
DB00176,DB00408,1
DB00618,DB01163,1
DB01072,DB06589,1
DB00201,DB00569,1
DB00794,DB01403,1
DB00328,DB06228,1
DB00323,DB01171,1
DB00672,DB00734,1
DB00668,DB01171,1
DB00188,DB00945,1
DB01247,DB06764,1
DB00325,DB00750,1
DB00091,DB00919,1
DB00865,DB06724,1
DB00216,DB01403,1
DB00653,DB09300,1
DB00279,DB00537,1
DB00864,DB01008,1
DB00327,DB00524,1
DB00584,DB01354,1
DB00177,DB08931,1
DB00528,DB06724,1
DB00956,DB00999,1
DB00834,DB06684,1
DB00653,DB06207,1
DB00014,DB01233,1
DB00091,DB01241,1
DB01142,DB01409,1
DB00227,DB05521,1
DB00281,DB08820,1
DB00344,DB05812,1
DB06290,DB06616,1
DB04839,DB09073,1
DB00684,DB00749,1
DB00613,DB01217,1
DB00687,DB01551,1
DB00333,DB01104,1
DB01018,DB01072,1
DB00593,DB06204,1
DB00322,DB00980,1
DB01026,DB04855,1
DB00387,DB04837,1
DB00661,DB08889,1
DB00220,DB06209,1
DB00715,DB01268,1
DB00283,DB08893,1
DB00393,DB00653,1
DB00104,DB08877,1
DB00470,DB00723,1
DB01357,DB04272,1
DB00628,DB00752,1
DB01576,DB06723,1
DB00241,DB00269,1
DB00211,DB01551,1
DB00690,DB00834,1
DB00321,DB01463,1
DB00334,DB00865,1
DB00752,DB00937,1
DB01577,DB06799,1
DB00208,DB01195,1
DB01211,DB09063,1
DB01201,DB01234,1
DB05521,DB09118,1
DB00673,DB00726,1
DB00468,DB00881,1
DB00474,DB08883,1
DB00993,DB01418,1
DB00266,DB00833,1
DB00665,DB09277,1
DB06695,DB08816,1
DB00997,DB09073,1
DB00673,DB06413,1
DB00182,DB01171,1
DB00605,DB03619,1
DB09118,DB09128,1
DB08930,DB09104,1
DB00989,DB01193,1
DB00584,DB06287,1
DB00557,DB00996,1
DB00159,DB00784,1
DB01560,DB09555,1
DB04855,DB09049,1
DB00224,DB01624,1
DB00312,DB01045,1
DB00091,DB01369,1
DB00282,DB00749,1
DB00612,DB00708,1
DB00933,DB04844,1
DB00972,DB09128,1
DB01248,DB02703,1
DB00938,DB01211,1
DB00136,DB00559,1
DB00625,DB09073,1
DB00542,DB06212,1
DB00370,DB01017,1
DB00458,DB01100,1
DB00211,DB06707,1
DB01232,DB09034,1
DB00273,DB00408,1
DB00623,DB08883,1
DB00232,DB09214,1
DB00425,DB01215,1
DB00280,DB00332,1
DB00433,DB00952,1
DB00420,DB01021,1
DB00363,DB00690,1
DB00337,DB01033,1
DB00211,DB00571,1
DB00623,DB06204,1
DB00450,DB00656,1
DB00834,DB01124,1
DB00687,DB01009,1
DB00382,DB01337,1
DB00370,DB00972,1
DB00872,DB00909,1
DB00268,DB00404,1
DB00382,DB01136,1
DB00559,DB09401,1
DB00889,DB01367,1
DB00393,DB09104,1
DB00284,DB02901,1
DB00104,DB00537,1
DB00408,DB00601,1
DB00648,DB01259,1
DB01068,DB09117,1
DB00773,DB00834,1
DB00181,DB00356,1
DB00358,DB00608,1
DB01168,DB06148,1
DB00468,DB01220,1
DB00264,DB00679,1
DB00215,DB00604,1
DB00476,DB04884,1
DB01087,DB01614,1
DB01232,DB03880,1
DB00872,DB08827,1
DB00384,DB01354,1
DB00381,DB08912,1
DB06210,DB06723,1
DB00344,DB01614,1
DB01114,DB01560,1
DB00420,DB00765,1
DB00604,DB00898,1
DB00603,DB01355,1
DB01184,DB01367,1
DB00976,DB06605,1
DB00690,DB09073,1
DB00615,DB09061,1
DB00908,DB01319,1
DB01083,DB09119,1
DB00782,DB04924,1
DB00237,DB00695,1
DB00181,DB00458,1
DB00381,DB01353,1
DB00420,DB01560,1
DB00091,DB00503,1
DB00314,DB00798,1
DB00321,DB01224,1
DB00916,DB01174,1
DB00601,DB00988,1
DB00673,DB01182,1
DB00500,DB01203,1
DB00816,DB06714,1
DB00872,DB02703,1
DB00569,DB04574,1
DB00188,DB01551,1
DB00452,DB00573,1
DB00269,DB05521,1
DB00696,DB00889,1
DB00584,DB00700,1
DB00176,DB00420,1
DB00468,DB01197,1
DB01097,DB01248,1
DB00404,DB00972,1
DB00752,DB01214,1
DB00831,DB01021,1
DB00427,DB00921,1
DB00474,DB00682,1
DB01418,DB06605,1
DB00266,DB00618,1
DB01242,DB01609,1
DB00187,DB00521,1
DB00615,DB05521,1
DB00368,DB01365,1
DB00715,DB04861,1
DB00334,DB04871,1
DB00418,DB01210,1
DB00201,DB00972,1
DB00921,DB01623,1
DB00470,DB00628,1
DB01167,DB01194,1
DB00598,DB00988,1
DB00438,DB09268,1
DB00204,DB00381,1
DB00938,DB05039,1
DB00530,DB08820,1
DB00295,DB00524,1
DB00295,DB01148,1
DB06282,DB09271,1
DB00331,DB00790,1
DB00762,DB04868,1
DB00232,DB06335,1
DB00872,DB08867,1
DB00181,DB01621,1
DB00435,DB00482,1
DB01251,DB01395,1
DB00418,DB01016,1
DB00327,DB00557,1
DB00208,DB01221,1
DB00457,DB00661,1
DB00808,DB08907,1
DB00541,DB00564,1
DB00321,DB01063,1
DB01045,DB04835,1
DB00316,DB00470,1
DB00830,DB00865,1
DB00245,DB01409,1
DB01267,DB01579,1
DB00215,DB06708,1
DB00163,DB00285,1
DB06207,DB09063,1
DB00775,DB06695,1
DB00321,DB06148,1
DB00309,DB01232,1
DB00388,DB09082,1
DB00691,DB00877,1
DB00344,DB01623,1
DB00295,DB00967,1
DB00312,DB00366,1
DB00950,DB05271,1
DB00543,DB00794,1
DB00285,DB01239,1
DB00208,DB00686,1
DB04876,DB06788,1
DB00302,DB09123,1
DB00625,DB04835,1
DB00300,DB00573,1
DB00598,DB00871,1
DB00916,DB01101,1
DB00309,DB01656,1
DB00458,DB01624,1
DB01156,DB08865,1
DB00337,DB00563,1
DB01026,DB01394,1
DB00752,DB00925,1
DB00390,DB00661,1
DB00503,DB08931,1
DB00468,DB08882,1
DB00214,DB00991,1
DB00904,DB01579,1
DB00438,DB00684,1
DB00349,DB01440,1
DB01556,DB06714,1
DB00598,DB05039,1
DB00864,DB00912,1
DB00208,DB04861,1
DB01018,DB06704,1
DB00571,DB00752,1
DB00474,DB01162,1
DB01590,DB06290,1
DB00404,DB00834,1
DB00819,DB00908,1
DB00313,DB00420,1
DB01009,DB09285,1
DB00582,DB06605,1
DB01234,DB08903,1
DB00264,DB00349,1
DB00014,DB00743,1
DB00332,DB00344,1
DB00363,DB09272,1
DB00972,DB01351,1
DB00261,DB09083,1
DB00794,DB09049,1
DB00178,DB00862,1
DB00334,DB01409,1
DB00215,DB00270,1
DB00136,DB00648,1
DB00294,DB00331,1
DB00349,DB00366,1
DB00625,DB01232,1
DB00218,DB01024,1
DB00222,DB06788,1
DB00238,DB01609,1
DB00231,DB05271,1
DB00289,DB00937,1
DB00308,DB00834,1
DB01339,DB01356,1
DB00421,DB01119,1
DB00908,DB01264,1
DB00697,DB00850,1
DB00294,DB00569,1
DB00277,DB01355,1
DB00619,DB01073,1
DB00390,DB00482,1
DB00278,DB00932,1
DB01229,DB09048,1
DB00615,DB00997,1
DB00604,DB00834,1
DB00623,DB09271,1
DB00366,DB01041,1
DB00460,DB00523,1
DB00258,DB00427,1
DB00278,DB04865,1
DB00422,DB01136,1
DB00397,DB06707,1
DB00862,DB00880,1
DB00374,DB01294,1
DB01234,DB06290,1
DB00421,DB01395,1
DB01234,DB01609,1
DB00871,DB09273,1
DB00542,DB00862,1
DB00819,DB00854,1
DB00414,DB00741,1
DB00363,DB06684,1
DB00651,DB09273,1
DB00320,DB00477,1
DB00187,DB00612,1
DB00204,DB01267,1
DB06695,DB06723,1
DB00715,DB09068,1
DB00273,DB00564,1
DB06717,DB09123,1
DB00188,DB09330,1
DB00277,DB09048,1
DB00220,DB01098,1
DB00584,DB01392,1
DB00231,DB00651,1
DB00437,DB00993,1
DB01050,DB01203,1
DB00363,DB01151,1
DB00687,DB01021,1
DB00425,DB00834,1
DB00783,DB04876,1
DB00220,DB00690,1
DB00582,DB00872,1
DB01072,DB08439,1
DB00619,DB01609,1
DB08816,DB08827,1
DB00425,DB01609,1
DB06287,DB08882,1
DB00006,DB00932,1
DB00783,DB01238,1
DB01076,DB06723,1
DB00524,DB06204,1
DB00865,DB01463,1
DB01136,DB06616,1
DB00976,DB04884,1
DB00530,DB01263,1
DB00796,DB01355,1
DB01075,DB06201,1
DB00776,DB09123,1
DB00408,DB01175,1
DB00454,DB00606,1
DB01017,DB01621,1
DB00932,DB01251,1
DB01064,DB01291,1
DB00585,DB01263,1
DB00586,DB01014,1
DB00035,DB00458,1
DB00708,DB09063,1
DB00945,DB00983,1
DB00240,DB09067,1
DB01201,DB01254,1
DB01002,DB01232,1
DB00687,DB01609,1
DB00601,DB00830,1
DB00341,DB01021,1
DB00934,DB04924,1
DB01120,DB04339,1
DB04855,DB06589,1
DB00887,DB06335,1
DB00598,DB01291,1
DB00540,DB06701,1
DB00759,DB01607,1
DB00749,DB06813,1
DB00252,DB01577,1
DB00445,DB08895,1
DB00565,DB00753,1
DB00391,DB00502,1
DB00277,DB01351,1
DB00601,DB01556,1
DB00621,DB01124,1
DB01008,DB01320,1
DB01167,DB04835,1
DB00474,DB00695,1
DB00514,DB01171,1
DB00193,DB00503,1
DB00682,DB00784,1
DB00484,DB00742,1
DB00871,DB01576,1
DB00289,DB01364,1
DB00214,DB00422,1
DB00425,DB00486,1
DB00237,DB00384,1
DB00310,DB00794,1
DB00673,DB01018,1
DB04868,DB08827,1
DB00188,DB00220,1
DB00498,DB00603,1
DB01149,DB05109,1
DB00991,DB01254,1
DB00834,DB00983,1
DB00851,DB01609,1
DB00196,DB00204,1
DB00946,DB01357,1
DB00754,DB08883,1
DB00243,DB06695,1
DB00976,DB01002,1
DB00503,DB01126,1
DB00864,DB01041,1
DB01393,DB09042,1
DB00794,DB06616,1
DB00530,DB00564,1
DB00816,DB01242,1
DB05521,DB06207,1
DB01173,DB01267,1
DB06636,DB09048,1
DB00565,DB01017,1
DB00692,DB00780,1
DB00595,DB01339,1
DB00181,DB09128,1
DB00321,DB00366,1
DB00387,DB01176,1
DB00373,DB00474,1
DB00186,DB00726,1
DB00752,DB05039,1
DB00682,DB00823,1
DB00327,DB00752,1
DB00230,DB09477,1
DB01104,DB01239,1
DB00648,DB01656,1
DB01009,DB01395,1
DB00794,DB09063,1
DB08815,DB09072,1
DB00543,DB00780,1
DB00222,DB01406,1
DB00754,DB00956,1
DB00679,DB01367,1
DB00258,DB04841,1
DB00220,DB08881,1
DB00678,DB00700,1
DB00813,DB09272,1
DB00608,DB00750,1
DB00687,DB02901,1
DB01621,DB09073,1
DB00196,DB08877,1
DB01173,DB09072,1
DB00541,DB08893,1
DB00641,DB06290,1
DB00557,DB09290,1
DB00686,DB01104,1
DB01174,DB01284,1
DB01356,DB09477,1
DB00312,DB00470,1
DB00884,DB01045,1
DB00949,DB06335,1
DB00252,DB00563,1
DB01232,DB08865,1
DB00628,DB00653,1
DB01238,DB09097,1
DB05109,DB08933,1
DB04905,DB08931,1
DB00307,DB04574,1
DB00371,DB01403,1
DB01353,DB08941,1
DB06589,DB09063,1
DB01267,DB09117,1
DB00819,DB01579,1
DB00612,DB00780,1
DB00215,DB01026,1
DB00153,DB00277,1
DB03619,DB08816,1
DB00331,DB00977,1
DB00559,DB00745,1
DB00960,DB08895,1
DB00215,DB00862,1
DB00246,DB01247,1
DB00679,DB01037,1
DB00388,DB00561,1
DB00181,DB00474,1
DB00165,DB01355,1
DB00241,DB00715,1
DB00675,DB01156,1
DB00784,DB04865,1
DB00938,DB01577,1
DB00374,DB00598,1
DB00230,DB09117,1
DB00484,DB01037,1
DB00635,DB01072,1
DB00115,DB00446,1
DB00938,DB09073,1
DB00559,DB01591,1
DB00201,DB00830,1
DB00318,DB04855,1
DB00831,DB06201,1
DB00014,DB01118,1
DB00682,DB08880,1
DB00334,DB00953,1
DB00543,DB01355,1
DB00227,DB09073,1
DB00476,DB00678,1
DB00736,DB06817,1
DB00204,DB08865,1
DB00202,DB00327,1
DB00206,DB06700,1
DB00865,DB06799,1
DB00559,DB00612,1
DB00188,DB08880,1
DB00585,DB09027,1
DB00658,DB01024,1
DB01219,DB06204,1
DB00208,DB03619,1
DB00496,DB08893,1
DB00325,DB09112,1
DB00252,DB08899,1
DB01181,DB04817,1
DB00203,DB09282,1
DB00368,DB09273,1
DB09272,DB09555,1
DB00514,DB00752,1
DB01232,DB09128,1
DB00393,DB04884,1
DB01440,DB01587,1
DB00275,DB00418,1
DB01171,DB06707,1
DB00956,DB09063,1
DB00921,DB01595,1
DB00014,DB00215,1
DB01254,DB06626,1
DB00484,DB00808,1
DB04855,DB08877,1
DB00937,DB06711,1
DB00484,DB00780,1
DB01377,DB01576,1
DB00233,DB01144,1
DB01035,DB08868,1
DB00514,DB06603,1
DB00176,DB00669,1
DB00765,DB00967,1
DB00250,DB01015,1
DB00594,DB00908,1
DB00390,DB06218,1
DB00470,DB00804,1
DB00604,DB01264,1
DB00213,DB08934,1
DB00835,DB06148,1
DB00499,DB01254,1
DB00850,DB01255,1
DB06717,DB09074,1
DB00559,DB00904,1
DB00594,DB00813,1
DB01320,DB06414,1
DB01291,DB09059,1
DB00465,DB01339,1
DB00976,DB06176,1
DB00991,DB01418,1
DB00593,DB08912,1
DB01201,DB01353,1
DB00180,DB09119,1
DB01232,DB06616,1
DB00830,DB00937,1
DB00146,DB01418,1
DB09034,DB09072,1
DB00307,DB08883,1
DB00575,DB09034,1
DB00470,DB00557,1
DB00784,DB06696,1
DB00864,DB01319,1
DB00427,DB01193,1
DB00328,DB01032,1
DB00252,DB09039,1
DB00656,DB09068,1
DB00401,DB00706,1
DB00333,DB01167,1
DB00344,DB00557,1
DB00178,DB01356,1
DB00555,DB00557,1
DB00318,DB00608,1
DB00569,DB06206,1
DB00344,DB00433,1
DB00215,DB08864,1
DB01590,DB04876,1
DB00615,DB01357,1
DB01214,DB01235,1
DB00295,DB09300,1
DB00934,DB05812,1
DB00280,DB00621,1
DB00252,DB00959,1
DB00199,DB09048,1
DB00705,DB00938,1
DB01062,DB08873,1
DB00657,DB00887,1
DB00619,DB01166,1
DB00653,DB06690,1
DB00280,DB01120,1
DB01115,DB01214,1
DB00401,DB06724,1
DB08912,DB08932,1
DB01167,DB09071,1
DB00393,DB08933,1
DB00313,DB00477,1
DB00363,DB08910,1
DB00258,DB08930,1
DB00745,DB00872,1
DB00382,DB00405,1
DB00150,DB01037,1
DB01242,DB08933,1
DB01026,DB09074,1
DB03619,DB06684,1
DB02703,DB06413,1
DB00268,DB00379,1
DB00608,DB00675,1
DB00736,DB00932,1
DB00860,DB01201,1
DB00555,DB11110,1
DB00798,DB00803,1
DB00312,DB00484,1
DB00187,DB00734,1
DB00921,DB04841,1
DB00465,DB08976,1
DB00443,DB09220,1
DB00514,DB00679,1
DB00264,DB08895,1
DB01288,DB09082,1
DB01211,DB06176,1
DB00788,DB01208,1
DB05812,DB06695,1
DB01082,DB01150,1
DB00476,DB06228,1
DB00314,DB00803,1
DB01278,DB06282,1
DB00648,DB06616,1
DB00187,DB00211,1
DB00762,DB01149,1
DB00208,DB01296,1
DB08826,DB11093,1
DB01242,DB01614,1
DB01072,DB06212,1
DB00543,DB03880,1
DB00418,DB00672,1
DB00605,DB00946,1
DB04842,DB09097,1
DB01233,DB06144,1
DB00490,DB01211,1
DB00232,DB00387,1
DB00211,DB00961,1
DB00420,DB06702,1
DB00543,DB01178,1
DB01193,DB06701,1
DB00624,DB01708,1
DB04868,DB09073,1
DB00476,DB00543,1
DB01060,DB01082,1
DB01171,DB06148,1
DB00477,DB00679,1
DB00307,DB06414,1
DB00966,DB06212,1
DB00331,DB00443,1
DB00312,DB00598,1
DB00661,DB06480,1
DB00344,DB00501,1
DB08873,DB09143,1
DB00561,DB06711,1
DB00182,DB01576,1
DB01156,DB09280,1
DB01319,DB01609,1
DB00215,DB01195,1
DB01203,DB06709,1
DB00537,DB01029,1
DB08896,DB09054,1
DB00159,DB00749,1
DB00934,DB09271,1
DB01232,DB06335,1
DB00300,DB00577,1
DB00755,DB01656,1
DB01239,DB01577,1
DB00243,DB06207,1
DB01194,DB01211,1
DB00182,DB04837,1
DB00316,DB00972,1
DB00501,DB01238,1
DB00820,DB00960,1
DB00519,DB01392,1
DB00204,DB09080,1
DB01045,DB08864,1
DB00912,DB01319,1
DB00199,DB00414,1
DB01002,DB09054,1
DB00295,DB00408,1
DB00268,DB04908,1
DB01045,DB06697,1
DB01026,DB01609,1
DB00497,DB01560,1
DB00841,DB00867,1
DB00413,DB00697,1
DB00091,DB01050,1
DB00224,DB00820,1
DB01167,DB08867,1
DB00418,DB00876,1
DB00201,DB00974,1
DB00734,DB06603,1
DB00437,DB00524,1
DB00657,DB00752,1
DB00765,DB01106,1
DB01224,DB09065,1
DB00661,DB05109,1
DB00880,DB09214,1
DB00615,DB00648,1
DB00186,DB09128,1
DB00165,DB00418,1
DB00227,DB06717,1
DB01149,DB01259,1
DB00177,DB00373,1
DB00191,DB01620,1
DB01072,DB04835,1
DB00682,DB00932,1
DB00813,DB09073,1
DB00575,DB01244,1
DB00904,DB06603,1
DB01072,DB04946,1
DB00452,DB00493,1
DB01218,DB08873,1
DB00404,DB01211,1
DB00182,DB01100,1
DB00338,DB00705,1
DB00726,DB01104,1
DB00390,DB00521,1
DB00976,DB06287,1
DB00384,DB00749,1
DB00295,DB00703,1
DB00374,DB00783,1
DB01579,DB01614,1
DB00454,DB01353,1
DB00136,DB00741,1
DB01037,DB01267,1
DB01238,DB06603,1
DB00696,DB01100,1
DB05521,DB06605,1
DB00872,DB04835,1
DB00333,DB01319,1
DB00423,DB00972,1
DB00180,DB09065,1
DB00333,DB00524,1
DB01151,DB04861,1
DB00976,DB08865,1
DB00652,DB09272,1
DB00425,DB00540,1
DB00250,DB00359,1
DB00458,DB00889,1
DB00408,DB01255,1
DB00414,DB00783,1
DB00492,DB00780,1
DB00912,DB01224,1
DB00224,DB00588,1
DB00681,DB01026,1
DB01072,DB01182,1
DB01127,DB01418,1
DB00374,DB00436,1
DB00186,DB00813,1
DB00938,DB09065,1
DB00727,DB08931,1
DB00280,DB09290,1
DB00268,DB01018,1
DB00014,DB04946,1
DB01198,DB04868,1
DB00753,DB00951,1
DB00224,DB08931,1
DB01264,DB01590,1
DB00794,DB00975,1
DB00420,DB00486,1
DB00452,DB00681,1
DB00813,DB00956,1
DB06210,DB06290,1
DB00584,DB06196,1
DB00945,DB01407,1
DB00294,DB04908,1
DB00962,DB09034,1
DB04946,DB05521,1
DB06212,DB08822,1
DB00224,DB00864,1
DB01037,DB06706,1
DB00191,DB01063,1
DB00956,DB00985,1
DB00199,DB00956,1
DB00541,DB01264,1
DB00611,DB06204,1
DB00325,DB00806,1
DB04841,DB09072,1
DB01264,DB09048,1
DB00263,DB00277,1
DB00477,DB00540,1
DB00503,DB01264,1
DB01253,DB01618,1
DB00492,DB06196,1
DB00159,DB00974,1
DB00252,DB00820,1
DB00569,DB00686,1
DB00337,DB00853,1
DB00214,DB01197,1
DB01436,DB09104,1
DB00317,DB09291,1
DB00193,DB00999,1
DB00790,DB01392,1
DB00186,DB00418,1
DB00717,DB01418,1
DB00946,DB01166,1
DB00176,DB01656,1
DB00312,DB01612,1
DB00449,DB01359,1
DB00450,DB01595,1
DB00470,DB00588,1
DB00872,DB00883,1
DB00395,DB05271,1
DB00220,DB08918,1
DB00564,DB08912,1
DB00313,DB01284,1
DB00177,DB01214,1
DB00470,DB00980,1
DB00829,DB06414,1
DB00679,DB05812,1
DB06616,DB08865,1
DB08907,DB08912,1
DB00208,DB01036,1
DB00641,DB00872,1
DB00484,DB00678,1
DB00715,DB05246,1
DB00909,DB00956,1
DB00266,DB06605,1
DB00338,DB00884,1
DB00182,DB01129,1
DB00213,DB01030,1
DB00206,DB00780,1
DB01204,DB01248,1
DB00091,DB00788,1
DB00404,DB00503,1
DB00176,DB00266,1
DB00593,DB08933,1
DB00945,DB09030,1
DB00180,DB00582,1
DB00543,DB01238,1
DB00933,DB00953,1
DB00193,DB00268,1
DB00246,DB00484,1
DB00641,DB01263,1
DB00715,DB01149,1
DB00734,DB00912,1
DB00382,DB00477,1
DB00708,DB09083,1
DB04905,DB08934,1
DB00193,DB00246,1
DB00862,DB00999,1
DB00418,DB01136,1
DB00543,DB09065,1
DB00196,DB00696,1
DB00465,DB01082,1
DB00653,DB01024,1
DB00495,DB06817,1
DB00603,DB01124,1
DB00927,DB01319,1
DB00104,DB00661,1
DB00502,DB01254,1
DB02703,DB08895,1
DB00328,DB00700,1
DB01100,DB01576,1
DB01168,DB04884,1
DB00232,DB01235,1
DB06480,DB08881,1
DB00181,DB00408,1
DB00771,DB00898,1
DB00500,DB06826,1
DB00222,DB01120,1
DB00484,DB00835,1
DB00684,DB08795,1
DB00470,DB00652,1
DB04868,DB08882,1
DB00564,DB04841,1
DB00983,DB01064,1
DB00490,DB00972,1
DB00564,DB09072,1
DB00477,DB00834,1
DB00280,DB00648,1
DB00932,DB04844,1
DB00408,DB00989,1
DB00673,DB08827,1
DB00266,DB00543,1
DB00216,DB00450,1
DB00181,DB00950,1
DB00384,DB06715,1
DB00296,DB05812,1
DB00244,DB01390,1
DB00295,DB06204,1
DB00264,DB00794,1
DB01070,DB01083,1
DB00967,DB06204,1
DB00686,DB00715,1
DB00794,DB08864,1
DB00320,DB08933,1
DB00648,DB06708,1
DB00738,DB01238,1
DB00921,DB04831,1
DB00983,DB01236,1
DB00594,DB00734,1
DB01264,DB09054,1
DB05521,DB08933,1
DB01166,DB01319,1
DB00494,DB01041,1
DB00163,DB00573,1
DB00316,DB00615,1
DB00979,DB08893,1
DB00503,DB00700,1
DB00555,DB04953,1
DB00422,DB09104,1
DB00875,DB06288,1
DB00601,DB01171,1
DB00433,DB00761,1
DB00278,DB06730,1
DB00862,DB01029,1
DB01149,DB09262,1
DB00266,DB01050,1
DB00425,DB08883,1
DB00446,DB01353,1
DB00393,DB06717,1
DB00277,DB01288,1
DB00601,DB00898,1
DB00391,DB00985,1
DB00806,DB04896,1
DB00284,DB01021,1
DB04905,DB05109,1
DB06702,DB08873,1
DB00208,DB01100,1
DB00564,DB08932,1
DB00454,DB01037,1
DB01397,DB08794,1
DB00201,DB00374,1
DB00206,DB06695,1
DB06706,DB09273,1
DB00390,DB06145,1
DB01196,DB11093,1
DB00503,DB08820,1
DB01015,DB02901,1
DB01263,DB09280,1
DB00371,DB00557,1
DB00215,DB01609,1
DB00813,DB01026,1
DB01045,DB01072,1
DB00273,DB00434,1
DB00653,DB00980,1
DB00364,DB00695,1
DB00401,DB01045,1
DB00973,DB01039,1
DB00503,DB00661,1
DB01267,DB01576,1
DB00266,DB01609,1
DB00387,DB01173,1
DB01403,DB08882,1
DB00474,DB00489,1
DB00472,DB00956,1
DB00359,DB09063,1
DB08893,DB09039,1
DB00903,DB00956,1
DB00808,DB00899,1
DB00529,DB03615,1
DB00648,DB09065,1
DB00485,DB00618,1
DB00361,DB04817,1
DB01591,DB09054,1
DB00898,DB06201,1
DB05521,DB09083,1
DB00601,DB00921,1
DB00586,DB04865,1
DB00559,DB06145,1
DB00588,DB00816,1
DB00187,DB00598,1
DB00455,DB04924,1
DB00470,DB01623,1
DB00327,DB09042,1
DB00543,DB04884,1
DB06605,DB09030,1
DB00358,DB05246,1
DB00370,DB00996,1
DB00472,DB01182,1
DB00317,DB00673,1
DB01167,DB09039,1
DB00637,DB01026,1
DB00262,DB04817,1
DB06695,DB09104,1
DB00460,DB08881,1
DB00881,DB01392,1
DB00396,DB01609,1
DB00813,DB01364,1
DB00883,DB01355,1
DB00935,DB09042,1
DB01072,DB09030,1
DB00398,DB01248,1
DB00831,DB00989,1
DB00474,DB01357,1
DB00615,DB01259,1
DB00318,DB00999,1
DB00557,DB00593,1
DB01590,DB09102,1
DB00307,DB05239,1
DB08931,DB09291,1
DB00450,DB01018,1
DB00912,DB01015,1
DB00734,DB09042,1
DB01100,DB04839,1
DB00503,DB09034,1
DB00860,DB06717,1
DB00091,DB02703,1
DB01320,DB08934,1
DB00266,DB00641,1
DB06209,DB08873,1
DB01244,DB04920,1
DB00458,DB00850,1
DB00734,DB00834,1
DB01069,DB01589,1
DB00414,DB00668,1
DB00393,DB00564,1
DB00393,DB05521,1
DB00222,DB00524,1
DB00496,DB00679,1
DB00328,DB00390,1
DB00333,DB01071,1
DB00264,DB09220,1
DB00158,DB01174,1
DB00661,DB09054,1
DB01071,DB01168,1
DB00924,DB04842,1
DB00418,DB08883,1
DB00454,DB00484,1
DB00384,DB00862,1
DB00243,DB05109,1
DB00300,DB01072,1
DB00673,DB01198,1
DB00395,DB00715,1
DB00477,DB01242,1
DB00622,DB00728,1
DB01247,DB09290,1
DB00224,DB00736,1
DB01075,DB01173,1
DB00503,DB01624,1
DB00932,DB01182,1
DB00252,DB01624,1
DB04868,DB08916,1
DB00295,DB00844,1
DB00989,DB08895,1
