d1,d2,type
DB00468,DB01590,1
DB00425,DB01595,1
DB00277,DB05039,1
DB00458,DB05271,1
DB00356,DB06201,1
DB00758,DB06695,1
DB00252,DB00951,1
DB00421,DB00852,1
DB00601,DB00831,1
DB00681,DB00687,1
DB00997,DB01229,1
DB00307,DB00700,1
DB00753,DB00983,1
DB00561,DB01365,1
DB09054,DB09073,1
DB00422,DB00881,1
DB00635,DB00834,1
DB00413,DB00934,1
DB00482,DB00502,1
DB00213,DB00710,1
DB00508,DB04871,1
DB01144,DB09220,1
DB00321,DB01353,1
DB00363,DB00458,1
DB00976,DB06176,1
DB00182,DB00737,1
DB00176,DB00454,1
DB00181,DB09300,1
DB00673,DB00706,1
DB00573,DB03615,1
DB00850,DB06201,1
DB00420,DB00952,1
DB00956,DB01267,1
DB00289,DB00937,1
DB00454,DB01173,1
DB00388,DB01576,1
DB00246,DB08882,1
DB00794,DB04835,1
DB00985,DB01278,1
DB00559,DB08881,1
DB00408,DB00972,1
DB01173,DB08893,1
DB00570,DB06695,1
DB00959,DB01021,1
DB01601,DB09123,1
DB00323,DB00841,1
DB00628,DB06204,1
DB00374,DB09118,1
DB01072,DB04908,1
DB01254,DB06605,1
DB00559,DB01591,1
DB01106,DB06148,1
DB00227,DB04905,1
DB00802,DB01244,1
DB00622,DB04884,1
DB00014,DB00808,1
DB01127,DB01418,1
DB00780,DB01235,1
DB01288,DB06714,1
DB00582,DB04845,1
DB00186,DB05246,1
DB06218,DB09083,1
DB06228,DB09068,1
DB01142,DB01178,1
DB00387,DB00420,1
DB04868,DB09074,1
DB01158,DB01214,1
DB00277,DB00730,1
DB00474,DB09034,1
DB00630,DB01609,1
DB00586,DB01609,1
DB00285,DB09054,1
DB00865,DB00875,1
DB00207,DB01030,1
DB00820,DB02703,1
DB00262,DB00501,1
DB00413,DB00474,1
DB00307,DB00343,1
DB00555,DB00794,1
DB00623,DB00726,1
DB00215,DB04946,1
DB00366,DB06204,1
DB00705,DB06237,1
DB00202,DB00214,1
DB00373,DB08895,1
DB00796,DB06212,1
DB00743,DB00834,1
DB01178,DB01247,1
DB01030,DB04868,1
DB00980,DB01173,1
DB01118,DB01232,1
DB00977,DB06290,1
DB00401,DB11093,1
DB00790,DB01395,1
DB00539,DB00834,1
DB00523,DB08933,1
DB00661,DB00694,1
DB00788,DB03615,1
DB00418,DB08899,1
DB00935,DB09273,1
DB00458,DB00816,1
DB00623,DB04924,1
DB00330,DB06723,1
DB00472,DB00686,1
DB00187,DB06218,1
DB01072,DB01254,1
DB09034,DB09073,1
DB00252,DB09065,1
DB00975,DB01353,1
DB00524,DB01119,1
DB00903,DB06696,1
DB00834,DB09214,1
DB03619,DB08816,1
DB00193,DB00514,1
DB01268,DB09054,1
DB00461,DB01254,1
DB00726,DB08883,1
DB01167,DB04835,1
DB00193,DB01175,1
DB00765,DB00909,1
DB00864,DB01232,1
DB00215,DB00932,1
DB00241,DB01354,1
DB00363,DB00631,1
DB00252,DB00976,1
DB00266,DB04574,1
DB00677,DB01200,1
DB00934,DB01409,1
DB00186,DB00423,1
DB00806,DB01275,1
DB00177,DB00214,1
DB00528,DB09104,1
DB00496,DB02703,1
DB00477,DB06148,1
DB01023,DB01351,1
DB00178,DB01143,1
DB00690,DB06717,1
DB00457,DB01235,1
DB00946,DB09079,1
DB00379,DB00503,1
DB00656,DB09042,1
DB00193,DB00813,1
DB01017,DB01603,1
DB00346,DB08820,1
DB00250,DB00418,1
DB00321,DB05039,1
DB01124,DB09123,1
DB00312,DB09038,1
DB00864,DB01012,1
DB00802,DB02703,1
DB00976,DB09071,1
DB00246,DB01579,1
DB00472,DB01156,1
DB00193,DB00752,1
DB00295,DB01175,1
DB01403,DB04871,1
DB00181,DB01595,1
DB00808,DB01016,1
DB01167,DB01220,1
DB00603,DB00976,1
DB00280,DB00780,1
DB00187,DB00277,1
DB00768,DB00921,1
DB00661,DB01392,1
DB00373,DB06218,1
DB00206,DB09242,1
DB00180,DB09330,1
DB00877,DB01197,1
DB00295,DB00433,1
DB06211,DB09268,1
DB00208,DB00675,1
DB00678,DB09026,1
DB00975,DB06228,1
DB00508,DB00953,1
DB00490,DB00834,1
DB01357,DB08882,1
DB00753,DB00951,1
DB00910,DB05521,1
DB00333,DB09118,1
DB00264,DB00496,1
DB01291,DB01556,1
DB00986,DB08897,1
DB00176,DB00266,1
DB00370,DB08883,1
DB05521,DB06626,1
DB01016,DB01072,1
DB00312,DB09034,1
DB01174,DB09071,1
DB00477,DB01253,1
DB00955,DB01212,1
DB00933,DB00952,1
DB00412,DB01118,1
DB00909,DB01083,1
DB00863,DB01232,1
DB00222,DB00436,1
DB00682,DB01563,1
DB00603,DB00946,1
DB00193,DB00932,1
DB00598,DB01182,1
DB00434,DB01367,1
DB00605,DB09214,1
DB00414,DB01203,1
DB00455,DB08897,1
DB01203,DB09063,1
DB00368,DB00668,1
DB01118,DB09118,1
DB00802,DB01203,1
DB00956,DB01037,1
DB01397,DB06813,1
DB00320,DB00904,1
DB06212,DB09065,1
DB00312,DB00343,1
DB00338,DB01167,1
DB00835,DB06204,1
DB00201,DB05812,1
DB00304,DB00307,1
DB00484,DB00543,1
DB03619,DB06209,1
DB00277,DB00983,1
DB00864,DB06480,1
DB00215,DB01165,1
DB00557,DB08872,1
DB00844,DB09034,1
DB01114,DB04924,1
DB01337,DB01627,1
DB00415,DB00688,1
DB00554,DB00715,1
DB00613,DB00683,1
DB01037,DB01589,1
DB00476,DB00806,1
DB00366,DB00490,1
DB01211,DB01234,1
DB01021,DB01164,1
DB00993,DB01097,1
DB01609,DB09074,1
DB00865,DB01618,1
DB00176,DB00679,1
DB00531,DB09280,1
DB00476,DB00876,1
DB00985,DB06148,1
DB00952,DB01624,1
DB01233,DB01238,1
DB00327,DB09272,1
DB00492,DB01592,1
DB00802,DB00972,1
DB01591,DB09054,1
DB00696,DB00850,1
DB00387,DB00761,1
DB00158,DB00794,1
DB00136,DB01234,1
DB01380,DB08882,1
DB02546,DB04817,1
DB00190,DB00246,1
DB00312,DB00366,1
DB00881,DB01155,1
DB00622,DB01232,1
DB00784,DB00945,1
DB01232,DB06207,1
DB08794,DB09075,1
DB01251,DB06287,1
DB00450,DB01037,1
DB00652,DB06274,1
DB00865,DB09082,1
DB00245,DB04924,1
DB00351,DB00912,1
DB00165,DB01355,1
DB00808,DB08907,1
DB01364,DB06711,1
DB00684,DB01147,1
DB00391,DB00780,1
DB00420,DB01175,1
DB01024,DB09320,1
DB00479,DB01607,1
DB00486,DB06204,1
DB00390,DB00919,1
DB00361,DB08933,1
DB00641,DB01039,1
DB00191,DB04842,1
DB00818,DB01173,1
DB00555,DB08883,1
DB00530,DB01201,1
DB01614,DB09042,1
DB01050,DB09026,1
DB00181,DB06204,1
DB00565,DB01054,1
DB00672,DB00880,1
DB00222,DB01045,1
DB00334,DB00953,1
DB00959,DB00976,1
DB00503,DB06616,1
DB00224,DB01184,1
DB01050,DB04865,1
DB00788,DB00806,1
DB01110,DB01320,1
DB00607,DB08903,1
DB00421,DB00988,1
DB00853,DB01097,1
DB01579,DB06723,1
DB00998,DB06262,1
DB00745,DB06626,1
DB00514,DB00679,1
DB00186,DB00726,1
DB00643,DB00916,1
DB00687,DB00957,1
DB01106,DB09271,1
DB00495,DB01232,1
DB00980,DB05521,1
DB01195,DB08893,1
DB00333,DB06274,1
DB00222,DB00687,1
DB00559,DB01264,1
DB01238,DB08899,1
DB00353,DB08873,1
DB00388,DB00745,1
DB00909,DB09054,1
DB01032,DB01331,1
DB00214,DB01119,1
DB01175,DB08824,1
DB00598,DB00816,1
DB00899,DB06274,1
DB00718,DB01004,1
DB00307,DB06335,1
DB00661,DB08820,1
DB00999,DB04876,1
DB00945,DB06335,1
DB00440,DB00470,1
DB01175,DB01463,1
DB01278,DB01409,1
DB00368,DB06701,1
DB00864,DB02703,1
DB00246,DB01255,1
DB00623,DB01560,1
DB00521,DB08976,1
DB00834,DB00938,1
DB06203,DB09009,1
DB00484,DB00967,1
DB01026,DB01182,1
DB00593,DB09118,1
DB00252,DB09128,1
DB01149,DB09166,1
DB01021,DB09076,1
DB00248,DB01623,1
DB00266,DB01320,1
DB00199,DB01215,1
DB00565,DB01023,1
DB01100,DB01104,1
DB00736,DB08934,1
DB00700,DB04855,1
DB01259,DB06589,1
DB00564,DB01238,1
DB00245,DB08824,1
DB00374,DB00594,1
DB00641,DB09064,1
DB01149,DB08816,1
DB00472,DB01071,1
DB00945,DB01124,1
DB00752,DB08907,1
DB00976,DB06772,1
DB01074,DB09407,1
DB00433,DB06723,1
DB00454,DB01238,1
DB00294,DB00498,1
DB00366,DB00802,1
DB00479,DB01053,1
DB00409,DB01171,1
DB00648,DB08875,1
DB00872,DB09401,1
DB00736,DB01072,1
DB00182,DB00318,1
DB00983,DB05039,1
DB00981,DB03128,1
DB00484,DB00854,1
DB00333,DB09042,1
DB00909,DB06290,1
DB00912,DB01067,1
DB00205,DB00679,1
DB01026,DB09075,1
DB01023,DB01339,1
DB00688,DB00717,1
DB00586,DB01009,1
DB00413,DB00737,1
DB00222,DB00932,1
DB00401,DB09073,1
DB04835,DB06717,1
DB08873,DB08875,1
DB00876,DB01119,1
DB01059,DB06723,1
DB09065,DB09079,1
DB00181,DB01174,1
DB00214,DB01354,1
DB00622,DB06589,1
DB00924,DB01178,1
DB00476,DB00887,1
DB00998,DB01063,1
DB00401,DB00474,1
DB00215,DB00446,1
DB00976,DB08912,1
DB00215,DB01075,1
DB00206,DB01353,1
DB00337,DB00631,1
DB00540,DB00752,1
DB00379,DB06414,1
DB00379,DB00924,1
DB00176,DB01166,1
DB00248,DB00408,1
DB00222,DB01395,1
DB00854,DB05271,1
DB00344,DB01463,1
DB00715,DB06690,1
DB08933,DB09034,1
DB01054,DB01211,1
DB00213,DB01133,1
DB00035,DB00327,1
DB00206,DB01193,1
DB01579,DB09273,1
DB00379,DB00472,1
DB00366,DB00555,1
DB00252,DB00732,1
DB00582,DB01067,1
DB00881,DB06287,1
DB00851,DB05812,1
DB00610,DB00935,1
DB00571,DB00898,1
DB00220,DB06717,1
DB00437,DB00722,1
DB00653,DB01224,1
DB01156,DB01273,1
DB01111,DB01172,1
DB00656,DB09054,1
DB00246,DB00674,1
DB00213,DB01576,1
DB05294,DB09049,1
DB00474,DB01021,1
DB00734,DB00912,1
DB00427,DB00484,1
DB01118,DB06480,1
DB00705,DB01045,1
DB00328,DB06228,1
DB00774,DB00956,1
DB00458,DB00831,1
DB00619,DB09039,1
DB00991,DB01418,1
DB00635,DB05521,1
DB00252,DB00773,1
DB00270,DB00872,1
DB08941,DB09220,1
DB00384,DB00492,1
DB00503,DB05521,1
DB00921,DB01219,1
DB00972,DB05271,1
DB00331,DB00603,1
DB00661,DB01136,1
DB00381,DB01100,1
DB01087,DB06769,1
DB00674,DB01063,1
DB00497,DB09290,1
DB00237,DB08867,1
DB00181,DB00683,1
DB00335,DB03128,1
DB01182,DB05521,1
DB00188,DB00281,1
DB00408,DB01151,1
DB00768,DB09034,1
DB00975,DB01590,1
DB00237,DB00598,1
DB00813,DB01267,1
DB00752,DB01238,1
DB00652,DB01017,1
DB01253,DB09054,1
DB00850,DB01171,1
DB00471,DB01241,1
DB02703,DB08875,1
DB00656,DB01247,1
DB00749,DB09285,1
DB00232,DB00794,1
DB00976,DB01062,1
DB00682,DB08918,1
DB00610,DB01364,1
DB00413,DB01595,1
DB00955,DB01607,1
DB00191,DB01623,1
DB00470,DB06706,1
DB00864,DB06207,1
DB00211,DB00241,1
DB00450,DB06204,1
DB01600,DB03619,1
DB00524,DB09242,1
DB00748,DB08893,1
DB01201,DB05294,1
DB00446,DB01355,1
DB00422,DB00519,1
DB00961,DB01210,1
DB00266,DB00474,1
DB00989,DB01463,1
DB01151,DB03880,1
DB00661,DB08881,1
DB00503,DB00762,1
DB01202,DB06148,1
DB00834,DB08895,1
DB00418,DB01612,1
DB06711,DB09273,1
DB00366,DB01278,1
DB00457,DB01203,1
DB01174,DB06701,1
DB00999,DB09242,1
DB00470,DB01219,1
DB01009,DB04865,1
DB00390,DB00997,1
DB00552,DB04817,1
DB01576,DB01624,1
DB00490,DB06288,1
DB00687,DB01010,1
DB00497,DB00619,1
DB00331,DB01601,1
DB00322,DB00717,1
DB00261,DB00498,1
DB00203,DB00625,1
DB00203,DB00677,1
DB00177,DB00678,1
DB00653,DB04908,1
DB00651,DB00816,1
DB00872,DB01229,1
DB00390,DB01164,1
DB01219,DB09214,1
DB00317,DB01320,1
DB00766,DB09268,1
DB00732,DB01023,1
DB00091,DB00201,1
DB00199,DB01208,1
DB00104,DB08882,1
DB00500,DB01082,1
DB00627,DB08882,1
DB00573,DB00790,1
DB06204,DB09290,1
DB00594,DB09220,1
DB01319,DB04884,1
DB00376,DB00382,1
DB00176,DB00794,1
DB00289,DB00852,1
DB00898,DB04841,1
DB01577,DB06711,1
DB00208,DB01069,1
DB00796,DB01355,1
DB00503,DB00541,1
DB00273,DB00908,1
DB00476,DB01115,1
DB00596,DB09067,1
DB04855,DB08820,1
DB00748,DB00761,1
DB00451,DB09407,1
DB00295,DB06767,1
DB01254,DB01591,1
DB00458,DB00601,1
DB00295,DB04837,1
DB01296,DB08816,1
DB00425,DB00474,1
DB00091,DB01220,1
DB00945,DB01207,1
DB00470,DB11181,1
DB00409,DB00472,1
DB00780,DB08907,1
DB00433,DB01175,1
DB00625,DB06626,1
DB01193,DB01576,1
DB01609,DB09049,1
DB00652,DB00704,1
DB00282,DB00586,1
DB01244,DB11093,1
DB00950,DB08897,1
DB00252,DB00497,1
DB00790,DB00880,1
DB01553,DB09072,1
DB00455,DB04905,1
DB00508,DB01069,1
DB00814,DB09063,1
DB00289,DB00472,1
DB01026,DB01181,1
DB00897,DB02703,1
DB00207,DB00220,1
DB00765,DB00980,1
DB00503,DB01394,1
DB00391,DB00543,1
DB06335,DB08883,1
DB00712,DB06605,1
DB00945,DB01268,1
DB01319,DB01590,1
DB00315,DB00623,1
DB00104,DB00204,1
DB00549,DB00834,1
DB01173,DB09117,1
DB00865,DB00872,1
DB00976,DB09054,1
DB00951,DB04908,1
DB00014,DB00908,1
DB00875,DB09072,1
DB00829,DB08883,1
DB00470,DB09300,1
DB00761,DB09076,1
DB00270,DB00648,1
DB00401,DB09104,1
DB00195,DB01609,1
DB00266,DB06684,1
DB00199,DB00337,1
DB00627,DB08907,1
DB00186,DB01551,1
DB00313,DB00420,1
DB00598,DB00820,1
DB00784,DB06826,1
DB00582,DB01016,1
DB00359,DB06203,1
DB00307,DB08816,1
DB00344,DB01614,1
DB00889,DB06204,1
DB00451,DB00537,1
DB00864,DB09075,1
DB00748,DB06201,1
DB00862,DB01018,1
DB09068,DB09211,1
DB01418,DB05812,1
DB00867,DB06707,1
DB01024,DB01603,1
DB00214,DB05812,1
DB00493,DB00955,1
DB00186,DB00418,1
DB01151,DB01355,1
DB00967,DB09280,1
DB01224,DB08873,1
DB00679,DB01168,1
DB00206,DB00454,1
DB00734,DB01576,1
DB01126,DB01167,1
DB00907,DB02703,1
DB00208,DB01035,1
DB00540,DB00715,1
DB01023,DB09073,1
DB00625,DB04920,1
DB00734,DB01359,1
DB01045,DB01067,1
DB01234,DB09291,1
DB00363,DB00918,1
DB06290,DB08916,1
DB00384,DB00573,1
DB00408,DB00422,1
DB00343,DB00381,1
DB00726,DB06717,1
DB01263,DB04884,1
DB00332,DB01365,1
DB01223,DB08880,1
DB00549,DB01223,1
DB01083,DB01436,1
DB01238,DB09291,1
DB00337,DB00445,1
DB00593,DB08883,1
DB00196,DB00628,1
DB00794,DB00966,1
DB01201,DB01355,1
DB00393,DB08873,1
DB00370,DB01233,1
DB00285,DB06144,1
DB00598,DB00945,1
DB00561,DB01193,1
DB00393,DB00834,1
DB00321,DB01623,1
DB01026,DB09049,1
DB06695,DB08820,1
DB00332,DB08897,1
DB00864,DB01254,1
DB04868,DB06695,1
DB00668,DB00841,1
DB00187,DB00961,1
DB00559,DB04868,1
DB00987,DB01097,1
DB00305,DB09280,1
DB00484,DB01192,1
DB00321,DB01576,1
DB00387,DB00782,1
DB00252,DB09102,1
DB00328,DB00642,1
DB00813,DB00956,1
DB00559,DB00700,1
DB00563,DB01147,1
DB00199,DB01394,1
DB00310,DB01235,1
DB04855,DB06684,1
DB06209,DB09063,1
DB00690,DB09117,1
DB00309,DB00834,1
DB00541,DB01167,1
DB00195,DB00608,1
DB06764,DB09042,1
DB00530,DB00736,1
DB00501,DB01136,1
DB00686,DB09030,1
DB00794,DB04855,1
DB00871,DB01576,1
DB00311,DB00327,1
DB00734,DB00883,1
DB01037,DB09286,1
DB00366,DB09117,1
DB00178,DB00537,1
DB00611,DB00704,1
DB00176,DB00813,1
DB00476,DB00881,1
DB00248,DB00998,1
DB00986,DB09076,1
DB00582,DB01222,1
DB00986,DB06148,1
DB00176,DB00564,1
DB01072,DB01263,1
DB00497,DB09072,1
DB00997,DB01012,1
DB00163,DB00586,1
DB00193,DB00333,1
DB08794,DB09068,1
DB00310,DB00497,1
DB00214,DB01029,1
DB00503,DB08912,1
DB00181,DB00625,1
DB06589,DB08865,1
DB00860,DB00864,1
DB00503,DB00570,1
DB00366,DB01068,1
DB00759,DB01607,1
DB00918,DB01178,1
DB00175,DB09064,1
DB00864,DB08895,1
DB00678,DB00806,1
DB00484,DB00742,1
DB00732,DB00989,1
DB00983,DB01291,1
DB00404,DB01319,1
DB00422,DB00816,1
DB00715,DB01168,1
DB01124,DB01621,1
DB00601,DB04817,1
DB00863,DB01416,1
DB00270,DB00752,1
DB00251,DB00396,1
DB00371,DB00557,1
DB00309,DB09065,1
DB00564,DB08875,1
DB01098,DB08873,1
DB00684,DB01000,1
DB00421,DB00427,1
DB01026,DB04938,1
DB00335,DB08976,1
DB00524,DB01114,1
DB01100,DB04839,1
DB00307,DB01259,1
DB00909,DB01043,1
DB00997,DB05521,1
DB00474,DB00584,1
DB00177,DB00524,1
DB00273,DB09123,1
DB00802,DB00819,1
DB01171,DB09209,1
DB00390,DB06290,1
DB00204,DB00705,1
DB00224,DB04835,1
DB00524,DB00816,1
DB00427,DB01173,1
DB00169,DB01238,1
DB00196,DB08867,1
DB01173,DB08883,1
DB04842,DB04844,1
DB01072,DB01590,1
DB00317,DB00673,1
DB00476,DB00908,1
DB01397,DB06210,1
DB00752,DB08893,1
DB00312,DB00695,1
DB00553,DB00697,1
DB06702,DB09048,1
DB00598,DB01235,1
DB00227,DB01319,1
DB00470,DB01320,1
DB00881,DB01592,1
DB01045,DB09128,1
DB06717,DB09118,1
DB00196,DB00570,1
DB00291,DB00337,1
DB00381,DB00607,1
DB00316,DB00555,1
DB00780,DB00790,1
DB00468,DB09026,1
DB00571,DB00806,1
DB00370,DB00980,1
DB00427,DB09034,1
DB00199,DB00342,1
DB01142,DB01403,1
DB00186,DB00201,1
DB00738,DB02901,1
DB00834,DB00897,1
DB00422,DB00927,1
DB00983,DB06714,1
DB00371,DB00956,1
DB00312,DB00400,1
DB00248,DB00373,1
DB01251,DB04946,1
DB00325,DB01115,1
DB00266,DB01009,1
DB00478,DB00780,1
DB06414,DB08912,1
DB00648,DB00661,1
DB01124,DB01268,1
DB01201,DB01259,1
DB00203,DB01167,1
DB09220,DB09477,1
DB00503,DB01218,1
DB00337,DB09053,1
DB00208,DB01254,1
DB00503,DB01220,1
DB00321,DB01041,1
DB00653,DB00949,1
DB00391,DB00408,1
DB01175,DB04884,1
DB00956,DB01045,1
DB01026,DB09143,1
DB00752,DB06707,1
DB04884,DB06237,1
DB01174,DB09034,1
DB00780,DB01359,1
DB00449,DB00841,1
DB00872,DB01221,1
DB00402,DB01403,1
DB01136,DB08868,1
DB00252,DB00783,1
DB00277,DB01178,1
DB00208,DB01621,1
DB00726,DB00857,1
DB00897,DB01264,1
DB06204,DB09034,1
DB00418,DB09117,1
DB01224,DB06201,1
DB00820,DB01029,1
DB01021,DB04837,1
DB00486,DB00909,1
DB00521,DB00989,1
DB01577,DB06288,1
DB00202,DB01010,1
DB00514,DB00752,1
DB00500,DB08976,1
DB00615,DB06589,1
DB00006,DB06730,1
DB00201,DB01023,1
DB01403,DB09290,1
DB00423,DB01403,1
DB00653,DB11110,1
DB00312,DB00808,1
DB00334,DB00715,1
DB00844,DB09290,1
DB00554,DB08976,1
DB08916,DB09280,1
DB00366,DB08910,1
DB00460,DB01059,1
DB00613,DB00641,1
DB01045,DB09054,1
DB06207,DB09065,1
DB00182,DB00865,1
DB00653,DB00710,1
DB00864,DB01234,1
DB00367,DB06206,1
DB01359,DB01392,1
DB00224,DB00677,1
DB00502,DB00669,1
DB00508,DB00765,1
DB00850,DB09068,1
DB00312,DB08867,1
DB00435,DB01612,1
DB00477,DB00484,1
DB00900,DB08864,1
DB00673,DB01198,1
DB00232,DB00820,1
DB00266,DB00448,1
DB00949,DB01017,1
DB00224,DB00619,1
DB01075,DB04924,1
DB01076,DB06717,1
DB01222,DB04868,1
DB00196,DB00554,1
DB00334,DB00555,1
DB01074,DB01263,1
DB00715,DB08976,1
DB00295,DB11315,1
DB00455,DB00921,1
DB00413,DB06282,1
DB00648,DB01182,1
DB00414,DB00877,1
DB00861,DB06605,1
DB00673,DB01229,1
DB00896,DB09063,1
DB01394,DB05812,1
DB00499,DB00834,1
DB00014,DB00243,1
DB00501,DB06616,1
DB00203,DB04884,1
DB00215,DB00714,1
DB00343,DB09053,1
DB00776,DB09123,1
DB00468,DB00887,1
DB00433,DB04896,1
DB00321,DB01577,1
DB00726,DB01356,1
DB00191,DB01377,1
DB00246,DB01356,1
DB00726,DB00889,1
DB00496,DB01021,1
DB00252,DB09039,1
DB00780,DB01132,1
DB00500,DB00955,1
DB00264,DB09282,1
DB00121,DB00739,1
DB01274,DB01288,1
DB00541,DB01118,1
DB01171,DB01624,1
DB01274,DB09059,1
DB01251,DB01395,1
DB00422,DB00477,1
DB01274,DB06711,1
DB04905,DB06589,1
DB00484,DB00876,1
DB00252,DB08882,1
DB00280,DB00332,1
DB01242,DB01403,1
DB00333,DB09272,1
DB01070,DB06724,1
DB00470,DB00830,1
DB00196,DB00820,1
DB00484,DB00519,1
DB00331,DB09135,1
DB00224,DB01166,1
DB00341,DB00715,1
DB00881,DB06196,1
DB00839,DB06203,1
DB00342,DB00503,1
DB00887,DB01551,1
DB00412,DB00945,1
DB00499,DB08820,1
DB00738,DB01120,1
DB01407,DB01620,1
DB00950,DB06201,1
DB01175,DB09073,1
DB00209,DB08893,1
DB01403,DB09118,1
DB00834,DB01165,1
DB00180,DB00745,1
DB00696,DB08933,1
DB00752,DB06207,1
DB00752,DB06791,1
DB00248,DB01038,1
DB01173,DB01595,1
DB00661,DB09104,1
DB00196,DB00829,1
DB00476,DB00946,1
DB00241,DB01427,1
DB00344,DB00557,1
DB00214,DB00584,1
DB00816,DB00988,1
DB00331,DB00627,1
DB00691,DB01590,1
DB00871,DB09042,1
DB00679,DB04855,1
DB00495,DB00787,1
DB00564,DB00677,1
DB01128,DB04908,1
DB00742,DB09242,1
DB00191,DB00983,1
DB00440,DB00881,1
DB00188,DB00379,1
DB00484,DB00691,1
DB00227,DB00615,1
DB00307,DB01026,1
DB00398,DB00864,1
DB00159,DB01357,1
DB01076,DB01232,1
DB01211,DB04868,1
DB05812,DB09075,1
DB00780,DB00968,1
DB00798,DB01150,1
DB00641,DB01377,1
DB00104,DB00215,1
DB01124,DB01357,1
DB00752,DB01614,1
DB00104,DB00679,1
DB00450,DB00653,1
DB00498,DB09079,1
DB00953,DB01100,1
DB01026,DB01624,1
DB00590,DB00862,1
DB00186,DB00651,1
DB08881,DB09027,1
DB01171,DB09241,1
DB00252,DB00370,1
DB00191,DB06706,1
DB00470,DB00897,1
DB00252,DB00451,1
DB08875,DB09118,1
DB00191,DB01463,1
DB00594,DB00956,1
DB00338,DB01072,1
DB06626,DB09054,1
DB00246,DB00843,1
DB01208,DB01397,1
DB00475,DB08883,1
DB00887,DB01355,1
DB06228,DB06441,1
DB01232,DB08827,1
DB00254,DB01377,1
DB00864,DB01394,1
DB01192,DB05271,1
DB00390,DB00489,1
DB00794,DB09401,1
DB00476,DB09118,1
DB01233,DB06216,1
DB00582,DB00588,1
DB00387,DB00835,1
DB08865,DB09079,1
DB00897,DB05521,1
DB01097,DB01234,1
DB00653,DB00720,1
DB00956,DB09054,1
DB00635,DB01232,1
DB00422,DB01200,1
DB00641,DB05521,1
DB00476,DB01210,1
DB00186,DB01351,1
DB00615,DB00688,1
DB00465,DB00749,1
DB00555,DB01263,1
DB01254,DB09063,1
DB00582,DB00910,1
DB01501,DB09272,1
DB00381,DB00418,1
DB00227,DB00252,1
DB06207,DB08865,1
DB00497,DB00559,1
DB01151,DB09242,1
DB00762,DB08880,1
DB00503,DB06414,1
DB00312,DB01224,1
DB00186,DB09555,1
DB00273,DB01106,1
DB00448,DB00758,1
DB01017,DB01236,1
DB00601,DB01156,1
DB00484,DB01173,1
DB05294,DB06207,1
DB01215,DB08883,1
DB00391,DB01168,1
DB00503,DB09183,1
DB00497,DB08865,1
DB00814,DB01296,1
DB00484,DB00966,1
DB01168,DB01623,1
DB00490,DB00921,1
DB00414,DB00687,1
DB00912,DB01380,1
DB00841,DB06707,1
DB00188,DB05521,1
DB00230,DB00450,1
DB00346,DB06707,1
DB00598,DB01614,1
DB00539,DB00976,1
DB00875,DB09068,1
DB00268,DB01621,1
DB01211,DB01411,1
DB00761,DB01075,1
DB00321,DB01392,1
DB00388,DB01556,1
DB00418,DB00876,1
DB00932,DB08912,1
DB00450,DB00502,1
DB00502,DB06148,1
DB00834,DB01100,1
DB00366,DB01151,1
DB00687,DB06819,1
DB05271,DB08883,1
DB01167,DB06290,1
DB00540,DB01038,1
DB00312,DB00594,1
DB00537,DB06724,1
DB00374,DB06684,1
DB00422,DB01556,1
DB01247,DB01409,1
DB00413,DB00555,1
DB00582,DB09262,1
DB00187,DB01392,1
DB00860,DB00912,1
DB00214,DB00412,1
DB01623,DB09290,1
DB00381,DB00976,1
DB01030,DB08893,1
DB00216,DB00661,1
DB00543,DB01012,1
DB01264,DB06228,1
DB00188,DB00268,1
DB01218,DB09054,1
DB00727,DB00734,1
DB00673,DB08820,1
DB00181,DB00588,1
DB00313,DB00418,1
DB00176,DB09128,1
DB00835,DB00956,1
DB00955,DB01050,1
DB00648,DB05294,1
DB00206,DB00972,1
DB00193,DB00679,1
DB00648,DB06605,1
DB00571,DB01158,1
DB00569,DB06700,1
DB00331,DB01362,1
DB00889,DB01069,1
DB00559,DB00906,1
DB00333,DB00900,1
DB00557,DB01219,1
DB00752,DB01151,1
DB00370,DB06690,1
DB00444,DB01351,1
DB01043,DB01144,1
DB00248,DB01238,1
DB00865,DB01463,1
DB00468,DB06207,1
DB08906,DB09067,1
DB00486,DB01176,1
DB00864,DB01009,1
DB00696,DB08873,1
DB00136,DB00648,1
DB00843,DB01038,1
DB00344,DB04842,1
DB00563,DB00605,1
DB00323,DB08883,1
DB00224,DB01218,1
DB09063,DB09143,1
DB00734,DB01104,1
DB00237,DB09099,1
DB00191,DB00875,1
DB00270,DB11093,1
DB01248,DB04855,1
DB00387,DB09272,1
DB00162,DB00459,1
DB00628,DB01319,1
DB00605,DB08794,1
DB00861,DB00974,1
DB00557,DB00967,1
DB00474,DB08867,1
DB00497,DB01072,1
DB00313,DB00932,1
DB00425,DB08820,1
DB01058,DB09054,1
DB01164,DB08930,1
DB00418,DB06201,1
DB00953,DB06288,1
DB00557,DB01192,1
DB00238,DB01238,1
DB00523,DB01254,1
DB00612,DB01392,1
DB00215,DB01624,1
DB01609,DB08864,1
DB00363,DB00761,1
DB00613,DB01132,1
DB00653,DB04920,1
DB00215,DB00540,1
DB01110,DB01124,1
DB00300,DB08976,1
DB00794,DB05676,1
DB00220,DB01062,1
