d1,d2,type
DB00479,DB00493,1
DB00206,DB06589,1
DB00420,DB01278,1
DB01118,DB08933,1
DB00374,DB01203,1
DB00255,DB00323,1
DB00178,DB09292,1
DB06605,DB09079,1
DB01097,DB01222,1
DB00014,DB01211,1
DB00338,DB01576,1
DB00379,DB06216,1
DB00784,DB00790,1
DB00343,DB01198,1
DB00384,DB00861,1
DB01268,DB08895,1
DB00384,DB01392,1
DB00224,DB06237,1
DB00091,DB01174,1
DB00104,DB00738,1
DB00543,DB01173,1
DB01072,DB06636,1
DB00337,DB00503,1
DB00790,DB01354,1
DB01275,DB01353,1
DB00285,DB00749,1
DB00582,DB01198,1
DB00316,DB00610,1
DB00921,DB01151,1
DB00126,DB00823,1
DB00373,DB00862,1
DB00254,DB01605,1
DB00925,DB01427,1
DB00237,DB00876,1
DB00712,DB01356,1
DB00277,DB00316,1
DB00544,DB08439,1
DB00363,DB05015,1
DB00684,DB00710,1
DB00337,DB00544,1
DB00182,DB08824,1
DB00682,DB00713,1
DB00745,DB02703,1
DB00176,DB00564,1
DB06212,DB09063,1
DB00281,DB01136,1
DB04272,DB08918,1
DB00177,DB00876,1
DB08873,DB09030,1
DB00458,DB00857,1
DB00972,DB04908,1
DB01176,DB06698,1
DB00349,DB00717,1
DB00195,DB00608,1
DB00252,DB00309,1
DB00482,DB09112,1
DB00312,DB00344,1
DB00215,DB00321,1
DB00834,DB06413,1
DB01222,DB01390,1
DB00501,DB06589,1
DB00996,DB01403,1
DB00181,DB00715,1
DB00997,DB08893,1
DB00307,DB00444,1
DB00500,DB01275,1
DB00199,DB09027,1
DB00529,DB00887,1
DB00503,DB00637,1
DB01151,DB09220,1
DB00390,DB06145,1
DB01143,DB01359,1
DB00816,DB01577,1
DB00924,DB01609,1
DB00387,DB00611,1
DB00199,DB08933,1
DB04574,DB04938,1
DB00872,DB08875,1
DB01062,DB01264,1
DB00476,DB01403,1
DB00946,DB09075,1
DB00829,DB06414,1
DB01176,DB06148,1
DB00490,DB00752,1
DB00679,DB01560,1
DB00195,DB08976,1
DB00997,DB08899,1
DB00266,DB00839,1
DB01214,DB08895,1
DB00295,DB01045,1
DB00243,DB01045,1
DB00610,DB00668,1
DB00091,DB08895,1
DB00455,DB09034,1
DB00494,DB00557,1
DB00477,DB01021,1
DB00440,DB01609,1
DB00706,DB00752,1
DB05039,DB09273,1
DB00454,DB01171,1
DB00252,DB06201,1
DB00307,DB09063,1
DB00390,DB00503,1
DB06695,DB08893,1
DB01050,DB01203,1
DB00541,DB00564,1
DB00698,DB09268,1
DB00713,DB01418,1
DB00946,DB06209,1
DB00820,DB08933,1
DB01024,DB01607,1
DB01577,DB09042,1
DB00630,DB01082,1
DB00294,DB00682,1
DB00182,DB06706,1
DB00196,DB00619,1
DB00865,DB06706,1
DB00422,DB00679,1
DB00601,DB01038,1
DB00794,DB09123,1
DB00304,DB00418,1
DB00337,DB00987,1
DB00490,DB01178,1
DB00250,DB09274,1
DB00976,DB09227,1
DB01076,DB06724,1
DB06723,DB06777,1
DB01182,DB06414,1
DB00346,DB00966,1
DB04908,DB06290,1
DB00452,DB00554,1
DB00615,DB00705,1
DB04868,DB09054,1
DB00266,DB00364,1
DB00613,DB01029,1
DB00484,DB01176,1
DB01407,DB06701,1
DB00717,DB01174,1
DB00661,DB00783,1
DB00731,DB09073,1
DB00408,DB09097,1
DB00675,DB06603,1
DB00425,DB09128,1
DB00477,DB01149,1
DB01579,DB01618,1
DB01167,DB06290,1
DB00648,DB06702,1
DB01264,DB06414,1
DB01224,DB01278,1
DB00204,DB00543,1
DB00571,DB01030,1
DB01609,DB06772,1
DB00334,DB09076,1
DB01032,DB06590,1
DB00794,DB09072,1
DB06616,DB09054,1
DB00673,DB09401,1
DB00514,DB01100,1
DB00186,DB00611,1
DB00433,DB01356,1
DB00798,DB00948,1
DB00898,DB00950,1
DB01069,DB09034,1
DB00159,DB00201,1
DB00590,DB00780,1
DB00250,DB00608,1
DB00414,DB00620,1
DB00976,DB08439,1
DB00619,DB09288,1
DB00195,DB00752,1
DB04946,DB08907,1
DB00159,DB01050,1
DB06626,DB08912,1
DB00450,DB09300,1
DB00705,DB06414,1
DB00387,DB06148,1
DB00501,DB00622,1
DB00765,DB00972,1
DB00682,DB04865,1
DB01029,DB09242,1
DB00501,DB01418,1
DB00315,DB01100,1
DB00203,DB00398,1
DB00382,DB09300,1
DB00912,DB08882,1
DB00307,DB08931,1
DB00470,DB00484,1
DB00216,DB06262,1
DB00519,DB09282,1
DB00191,DB00780,1
DB01251,DB06788,1
DB00273,DB01247,1
DB00932,DB01167,1
DB00811,DB00993,1
DB00252,DB00620,1
DB06201,DB09128,1
DB00571,DB00862,1
DB00393,DB11126,1
DB00358,DB00776,1
DB00414,DB09123,1
DB00191,DB06706,1
DB00697,DB00863,1
DB00307,DB08867,1
DB00950,DB09272,1
DB00476,DB00542,1
DB00458,DB01623,1
DB00498,DB00715,1
DB00182,DB00723,1
DB00201,DB01193,1
DB00708,DB00872,1
DB00425,DB00850,1
DB01201,DB08873,1
DB06723,DB06824,1
DB00420,DB01173,1
DB00601,DB09241,1
DB00503,DB00997,1
DB00672,DB01418,1
DB00622,DB01167,1
DB01232,DB06176,1
DB00682,DB09053,1
DB00421,DB00565,1
DB00484,DB01359,1
DB00975,DB01193,1
DB01595,DB09072,1
DB00188,DB00559,1
DB00313,DB00350,1
DB00454,DB01355,1
DB00909,DB06148,1
DB00266,DB06789,1
DB00241,DB01054,1
DB00924,DB00956,1
DB01118,DB01264,1
DB00623,DB00998,1
DB00390,DB01115,1
DB00243,DB09065,1
DB00781,DB01339,1
DB00712,DB08794,1
DB00715,DB00808,1
DB00199,DB00555,1
DB00654,DB00905,1
DB00679,DB00997,1
DB01232,DB01264,1
DB00363,DB09073,1
DB00243,DB06695,1
DB00263,DB04825,1
DB00233,DB08794,1
DB06282,DB09034,1
DB05239,DB09054,1
DB00341,DB05271,1
DB00457,DB00820,1
DB00351,DB01120,1
DB00425,DB00708,1
DB01136,DB08877,1
DB00780,DB04884,1
DB00594,DB00813,1
DB00585,DB00884,1
DB08883,DB09128,1
DB00264,DB01354,1
DB00736,DB06616,1
DB00420,DB09271,1
DB00541,DB01072,1
DB00843,DB01463,1
DB00979,DB09290,1
DB00337,DB01041,1
DB00950,DB06724,1
DB00186,DB06690,1
DB00540,DB04924,1
DB01259,DB09027,1
DB00605,DB00932,1
DB00391,DB00679,1
DB01149,DB01267,1
DB00224,DB09123,1
DB00313,DB00677,1
DB00575,DB00715,1
DB00752,DB00782,1
DB00196,DB01248,1
DB00521,DB09063,1
DB00475,DB00898,1
DB00794,DB00990,1
DB00246,DB00601,1
DB01143,DB01193,1
DB01224,DB09034,1
DB00484,DB00697,1
DB00374,DB00476,1
DB00321,DB09076,1
DB06148,DB11315,1
DB00413,DB00802,1
DB00468,DB00912,1
DB00343,DB00468,1
DB03619,DB06700,1
DB00780,DB01149,1
DB00263,DB09273,1
DB00542,DB01119,1
DB00993,DB04854,1
DB00945,DB09290,1
DB00503,DB00715,1
DB00997,DB01045,1
DB00706,DB00872,1
DB00465,DB00732,1
DB00571,DB08880,1
DB00903,DB06204,1
DB00213,DB00446,1
DB00500,DB00502,1
DB00628,DB01017,1
DB00214,DB01320,1
DB01080,DB08883,1
DB01241,DB04938,1
DB00492,DB01119,1
DB01058,DB09054,1
DB00706,DB06717,1
DB00320,DB09118,1
DB00624,DB06663,1
DB00214,DB00788,1
DB06290,DB09119,1
DB00216,DB04842,1
DB00794,DB09071,1
DB00186,DB01589,1
DB00734,DB01016,1
DB00679,DB09118,1
DB00715,DB00921,1
DB00594,DB00820,1
DB00181,DB00575,1
DB00397,DB00961,1
DB00480,DB04817,1
DB00690,DB00872,1
DB00266,DB00549,1
DB00865,DB06290,1
DB00450,DB01233,1
DB00559,DB01241,1
DB00294,DB00459,1
DB01016,DB04876,1
DB00342,DB01211,1
DB01071,DB08815,1
DB00295,DB00831,1
DB00163,DB06684,1
DB01149,DB08877,1
DB00908,DB08899,1
DB00208,DB00679,1
DB00328,DB01082,1
DB00723,DB00745,1
DB00696,DB01238,1
DB00280,DB00672,1
DB00688,DB01053,1
DB00370,DB01037,1
DB00381,DB01339,1
DB01264,DB08882,1
DB01233,DB01238,1
DB00208,DB04844,1
DB00333,DB01624,1
DB00732,DB04825,1
DB01418,DB09068,1
DB00420,DB09290,1
DB00625,DB01074,1
DB00201,DB01144,1
DB00188,DB01263,1
DB00896,DB01609,1
DB00497,DB06204,1
DB01026,DB01184,1
DB00682,DB00991,1
DB01026,DB09075,1
DB01172,DB09060,1
DB00264,DB00734,1
DB00651,DB08811,1
DB00974,DB09075,1
DB01175,DB08873,1
DB00608,DB00643,1
DB01017,DB01173,1
DB00484,DB01340,1
DB00243,DB00976,1
DB00343,DB01222,1
DB00586,DB04272,1
DB00582,DB01248,1
DB00682,DB09070,1
DB00486,DB01173,1
DB00998,DB04884,1
DB00196,DB00872,1
DB06702,DB09054,1
DB00307,DB09128,1
DB00215,DB00808,1
DB00651,DB01594,1
DB01045,DB06287,1
DB00391,DB08918,1
DB00495,DB06817,1
DB00091,DB01320,1
DB01098,DB01118,1
DB00496,DB04861,1
DB00401,DB00728,1
DB00660,DB01403,1
DB00250,DB01045,1
DB00224,DB01395,1
DB00924,DB08897,1
DB00783,DB06203,1
DB00808,DB06204,1
DB01320,DB06697,1
DB00742,DB01119,1
DB00193,DB01242,1
DB01032,DB01333,1
DB01158,DB01354,1
DB00252,DB01223,1
DB00014,DB00697,1
DB00295,DB00366,1
DB00333,DB01201,1
DB00697,DB01083,1
DB04839,DB06335,1
DB00222,DB00263,1
DB01124,DB01403,1
DB00613,DB06589,1
DB00850,DB01171,1
DB00425,DB01403,1
DB00498,DB00991,1
DB00945,DB09068,1
DB00181,DB00321,1
DB00537,DB01377,1
DB00295,DB00484,1
DB00794,DB01238,1
DB00540,DB00898,1
DB00484,DB00996,1
DB00321,DB00408,1
DB00564,DB09061,1
DB00972,DB05246,1
DB00673,DB01624,1
DB00559,DB00682,1
DB00283,DB09290,1
DB00611,DB06274,1
DB01239,DB09042,1
DB00289,DB00852,1
DB00862,DB01029,1
DB00334,DB09290,1
DB05246,DB09034,1
DB00921,DB04831,1
DB01124,DB08912,1
DB01355,DB06706,1
DB00476,DB01275,1
DB00476,DB00679,1
DB00390,DB00461,1
DB00468,DB04920,1
DB00528,DB09065,1
DB00409,DB00918,1
DB01100,DB09054,1
DB01151,DB01238,1
DB00343,DB00497,1
DB00752,DB09039,1
DB00648,DB01129,1
DB06212,DB08865,1
DB01436,DB11110,1
DB00186,DB00425,1
DB00598,DB00871,1
DB00180,DB01201,1
DB00697,DB06820,1
DB00321,DB01409,1
DB04868,DB06695,1
DB00897,DB01234,1
DB00615,DB08895,1
DB00181,DB00371,1
DB00343,DB00648,1
DB00524,DB01551,1
DB00206,DB01232,1
DB01142,DB01224,1
DB00862,DB01072,1
DB00215,DB08864,1
DB06605,DB09030,1
DB00898,DB08903,1
DB00780,DB01403,1
DB01067,DB09214,1
DB00559,DB06145,1
DB00243,DB08865,1
DB01192,DB09117,1
DB00214,DB06696,1
DB00564,DB06228,1
DB00956,DB01114,1
DB01036,DB01263,1
DB00266,DB01415,1
DB00248,DB00935,1
DB00679,DB00918,1
DB00366,DB01142,1
DB01069,DB01614,1
DB00201,DB00999,1
DB00204,DB09082,1
DB01254,DB08815,1
DB00231,DB00486,1
DB01589,DB06201,1
DB00215,DB01356,1
DB00819,DB01195,1
DB01577,DB05039,1
DB00373,DB06603,1
DB00294,DB00474,1
DB00503,DB01198,1
DB00540,DB08897,1
DB00390,DB08896,1
DB00332,DB00450,1
DB00557,DB01560,1
DB01115,DB01174,1
DB01005,DB01097,1
DB01201,DB05294,1
DB00186,DB00215,1
DB06237,DB09282,1
DB00997,DB01259,1
DB00201,DB00388,1
DB00610,DB00935,1
DB00309,DB01211,1
DB01218,DB09054,1
DB00396,DB00639,1
DB00312,DB00590,1
DB00474,DB00603,1
DB00508,DB01171,1
DB01242,DB09117,1
DB00211,DB01367,1
DB01174,DB01232,1
DB00588,DB00668,1
DB00972,DB01142,1
DB00912,DB04868,1
DB00635,DB06335,1
DB00206,DB09027,1
DB00417,DB00563,1
DB00598,DB01001,1
DB00268,DB00323,1
DB00641,DB01320,1
DB00555,DB00565,1
DB00252,DB04574,1
DB00956,DB01211,1
DB00201,DB00903,1
DB00409,DB01168,1
DB00163,DB00465,1
DB08918,DB09073,1
DB00700,DB00722,1
DB00374,DB00605,1
DB01068,DB09117,1
DB00252,DB06287,1
DB00163,DB00586,1
DB00765,DB01463,1
DB00999,DB01392,1
DB00484,DB00962,1
DB00220,DB09330,1
DB00270,DB08820,1
DB00211,DB00945,1
DB00919,DB01416,1
DB00496,DB01409,1
DB00427,DB00752,1
DB00794,DB00903,1
DB00715,DB08976,1
DB01201,DB06176,1
DB01380,DB08907,1
DB08872,DB08883,1
DB00159,DB00991,1
DB00582,DB08864,1
DB04272,DB09068,1
DB00237,DB00350,1
DB00446,DB00794,1
DB00289,DB01367,1
DB00460,DB00500,1
DB00014,DB00875,1
DB00349,DB00898,1
DB00605,DB04865,1
DB00317,DB00648,1
DB00363,DB00428,1
DB00780,DB00816,1
DB00601,DB00679,1
DB00945,DB01340,1
DB09053,DB09075,1
DB00474,DB01357,1
DB00476,DB03619,1
DB00269,DB00741,1
DB00252,DB00860,1
DB00904,DB00953,1
DB00752,DB00790,1
DB00484,DB01171,1
DB00541,DB00780,1
DB06723,DB11110,1
DB01076,DB09118,1
DB04876,DB06825,1
DB06144,DB06700,1
DB00396,DB01030,1
DB00661,DB09026,1
DB00470,DB00842,1
DB00578,DB00688,1
DB05521,DB09227,1
DB00252,DB00570,1
DB00035,DB00860,1
DB00193,DB04871,1
DB00692,DB00884,1
DB00321,DB01238,1
DB00321,DB00420,1
DB00266,DB01399,1
DB00327,DB00611,1
DB00412,DB00624,1
DB00215,DB08824,1
DB01002,DB09065,1
DB00014,DB00529,1
DB00476,DB00503,1
DB00388,DB00780,1
DB00465,DB00798,1
DB01095,DB01377,1
DB01201,DB01264,1
DB00806,DB01166,1
DB01097,DB04868,1
DB00697,DB00722,1
DB00343,DB08827,1
DB00758,DB01026,1
DB00187,DB00332,1
DB01232,DB06616,1
DB00319,DB00563,1
DB00818,DB09072,1
DB00615,DB01263,1
DB00277,DB00289,1
DB00884,DB01167,1
DB00433,DB01173,1
DB00727,DB04884,1
DB00427,DB00871,1
DB00557,DB01198,1
DB00477,DB00514,1
DB00201,DB01609,1
DB08903,DB09063,1
DB06441,DB09211,1
DB01136,DB01143,1
DB00185,DB01203,1
DB00196,DB00401,1
DB01048,DB01319,1
DB00615,DB09101,1
DB00687,DB01026,1
DB00559,DB08895,1
DB00653,DB01198,1
DB00924,DB01624,1
DB00180,DB00880,1
DB00615,DB01167,1
DB00500,DB04272,1
DB00983,DB01407,1
DB01263,DB09128,1
DB00682,DB01131,1
DB00734,DB06335,1
DB00214,DB00784,1
DB00564,DB00622,1
DB00258,DB00468,1
DB01609,DB05109,1
DB00611,DB01173,1
DB05271,DB06204,1
DB01011,DB01320,1
DB00193,DB01463,1
DB01149,DB01319,1
DB00349,DB01403,1
DB00864,DB08820,1
DB00951,DB00956,1
DB00404,DB01440,1
DB00277,DB00537,1
DB00734,DB01069,1
DB00186,DB00349,1
DB01167,DB08896,1
DB00955,DB01337,1
DB00503,DB04946,1
DB00862,DB06237,1
DB00277,DB00730,1
DB00813,DB06290,1
DB00980,DB01263,1
DB00270,DB01263,1
DB00881,DB01592,1
DB00224,DB00307,1
DB00312,DB00956,1
DB00843,DB01618,1
DB01611,DB06697,1
DB00780,DB01623,1
DB00749,DB03615,1
DB04817,DB08901,1
DB00648,DB06290,1
DB01149,DB06605,1
DB01251,DB01380,1
DB01026,DB01390,1
DB00454,DB00606,1
DB00400,DB00682,1
DB00176,DB01087,1
DB00672,DB00864,1
DB00126,DB01395,1
DB00425,DB06282,1
DB01238,DB02703,1
DB00104,DB00280,1
DB00337,DB01204,1
DB01359,DB04855,1
DB00303,DB00313,1
DB01017,DB09146,1
DB01184,DB05521,1
DB00653,DB00710,1
DB00498,DB06228,1
DB00661,DB09075,1
DB00181,DB00765,1
DB01104,DB09053,1
DB00337,DB01280,1
DB00881,DB09276,1
DB00454,DB00653,1
DB00945,DB01207,1
DB00976,DB04938,1
DB00220,DB00523,1
DB00373,DB00390,1
DB00159,DB00586,1
DB00912,DB09123,1
DB01201,DB01353,1
DB08864,DB09054,1
DB00211,DB01364,1
DB00864,DB00888,1
DB01100,DB01577,1
DB00080,DB01095,1
DB05521,DB06237,1
DB00956,DB01267,1
DB00834,DB01200,1
DB00461,DB00687,1
DB00349,DB00921,1
DB00215,DB06697,1
DB00409,DB00865,1
DB01017,DB01236,1
DB00091,DB00661,1
DB00353,DB08873,1
DB00450,DB00850,1
DB00413,DB01173,1
DB01236,DB06201,1
DB00710,DB00798,1
DB00237,DB00275,1
DB01120,DB06203,1
DB00460,DB01059,1
DB00361,DB00834,1
DB00608,DB00997,1
DB00524,DB00687,1
DB00595,DB11093,1
DB00202,DB03615,1
DB00263,DB00390,1
DB01017,DB01176,1
DB01037,DB01239,1
DB00196,DB00949,1
DB00668,DB06413,1
DB00705,DB01238,1
DB00193,DB00216,1
DB00690,DB01173,1
DB00312,DB00373,1
DB00390,DB01149,1
DB00682,DB00946,1
DB00338,DB01263,1
DB00195,DB01115,1
DB00831,DB05812,1
DB08824,DB09068,1
DB06707,DB09042,1
DB00835,DB08897,1
DB00555,DB00972,1
DB00187,DB00571,1
DB00177,DB00422,1
DB00222,DB00635,1
DB01016,DB06825,1
DB00784,DB06696,1
DB00708,DB06717,1
DB00731,DB01251,1
DB00196,DB00530,1
DB00991,DB01418,1
DB00285,DB00968,1
DB01124,DB08439,1
DB00653,DB00759,1
DB00215,DB00932,1
DB00295,DB00780,1
DB00252,DB00956,1
DB00209,DB08897,1
DB00648,DB00912,1
DB00593,DB02703,1
DB00346,DB06207,1
DB00422,DB00502,1
DB00706,DB00932,1
DB00401,DB01244,1
DB01589,DB08883,1
DB00176,DB01463,1
DB00669,DB00889,1
DB00363,DB00486,1
DB00642,DB00712,1
DB01045,DB06212,1
DB00573,DB00687,1
DB00468,DB01251,1
DB00470,DB01621,1
DB00541,DB00582,1
DB00177,DB01009,1
DB00723,DB01364,1
DB00934,DB01168,1
DB00396,DB09049,1
DB06772,DB09048,1
DB00422,DB01115,1
DB00682,DB00993,1
DB00497,DB06274,1
DB00201,DB00470,1
DB00242,DB01097,1
DB06228,DB06700,1
DB01232,DB02703,1
DB00250,DB00615,1
DB00243,DB09053,1
DB00252,DB00482,1
DB00615,DB06603,1
DB01174,DB01238,1
DB00932,DB01238,1
DB00972,DB01236,1
DB00408,DB01001,1
DB00652,DB00898,1
DB01174,DB06616,1
DB00266,DB00717,1
DB00976,DB08901,1
DB00374,DB00603,1
DB00679,DB09291,1
DB00543,DB01041,1
DB00564,DB08815,1
DB01600,DB06826,1
DB06282,DB09271,1
DB00765,DB01106,1
DB00582,DB01418,1
DB01015,DB01208,1
DB00794,DB06769,1
DB00222,DB00957,1
DB00461,DB01172,1
DB00575,DB00794,1
DB00182,DB00869,1
DB00214,DB00482,1
DB00625,DB01609,1
DB00390,DB00887,1
DB00343,DB04855,1
DB00187,DB01614,1
DB09054,DB09071,1
DB00608,DB09112,1
DB00224,DB01002,1
DB01030,DB08881,1
DB00356,DB00921,1
DB01263,DB08895,1
DB00715,DB01367,1
DB00813,DB01238,1
DB00611,DB00854,1
DB00605,DB01418,1
DB00834,DB01198,1
DB00224,DB00470,1
DB00227,DB04839,1
DB00401,DB08899,1
DB00206,DB00486,1
DB01060,DB01082,1
DB00748,DB08897,1
DB00484,DB00497,1
DB00409,DB01069,1
DB00619,DB01100,1
DB00388,DB00486,1
DB01004,DB01048,1
DB00199,DB02901,1
DB00598,DB01274,1
DB01118,DB01158,1
DB00153,DB01070,1
DB04908,DB08909,1
DB00641,DB04839,1
DB00104,DB01124,1
DB00181,DB00540,1
DB00184,DB06789,1
DB00300,DB00955,1
DB01560,DB09128,1
DB00358,DB00371,1
DB00708,DB09073,1
DB00502,DB00765,1
DB01211,DB01218,1
DB00794,DB08881,1
DB00275,DB01356,1
DB00816,DB06706,1
DB00331,DB00823,1
DB00413,DB00708,1
DB00752,DB08893,1
DB00485,DB00688,1
DB01021,DB09038,1
DB01255,DB01403,1
DB00208,DB01207,1
DB00925,DB01244,1
DB00243,DB00393,1
DB00014,DB01118,1
DB00682,DB06695,1
DB00865,DB01144,1
DB01100,DB01104,1
DB00863,DB01112,1
DB00961,DB01407,1
DB01623,DB06201,1
DB00307,DB00745,1
DB00946,DB01357,1
DB00231,DB06204,1
DB00706,DB08873,1
DB01418,DB09280,1
DB00996,DB06207,1
DB00450,DB00514,1
DB00181,DB06201,1
DB00457,DB09282,1
DB00474,DB00557,1
DB02546,DB04817,1
DB01120,DB06791,1
DB00205,DB00623,1
DB06702,DB09073,1
DB00450,DB09271,1
DB00490,DB01149,1
DB00315,DB01224,1
DB00908,DB01263,1
DB02703,DB06237,1
DB01062,DB08897,1
DB04908,DB08916,1
DB00401,DB09282,1
DB00332,DB00747,1
DB01211,DB01256,1
DB04272,DB04839,1
DB00991,DB08794,1
DB00307,DB06626,1
DB00991,DB09285,1
DB00661,DB06605,1
DB00653,DB01320,1
DB00373,DB06218,1
DB00723,DB09009,1
DB00387,DB01591,1
DB00182,DB00831,1
DB01026,DB09071,1
DB00307,DB08864,1
DB00283,DB00715,1
DB00246,DB00543,1
DB00692,DB00996,1
DB00434,DB00752,1
DB01097,DB08877,1
DB01173,DB04841,1
DB04938,DB09065,1
DB00186,DB00201,1
DB00201,DB09220,1
DB00449,DB06711,1
DB00461,DB01609,1
DB00374,DB00880,1
DB01018,DB01149,1
DB00976,DB01062,1
DB00315,DB00502,1
DB00450,DB09034,1
DB01609,DB08931,1
DB00479,DB01000,1
DB01098,DB09272,1
DB00715,DB00748,1
DB00231,DB00557,1
DB01118,DB08895,1
DB00243,DB00904,1
DB00413,DB01236,1
DB00528,DB01320,1
DB00898,DB05109,1
DB00312,DB09034,1
DB00182,DB00316,1
DB00367,DB00776,1
DB00477,DB08893,1
DB00575,DB01203,1
DB00195,DB01119,1
DB00715,DB00794,1
DB00530,DB01263,1
DB00924,DB01233,1
DB08881,DB09027,1
DB00384,DB01114,1
DB00997,DB08912,1
DB00761,DB04843,1
DB00749,DB01203,1
DB00694,DB04817,1
DB00322,DB00359,1
DB00337,DB01042,1
DB00203,DB09063,1
DB00726,DB06204,1
DB00252,DB00608,1
DB00393,DB01164,1
DB00321,DB00488,1
DB01623,DB06700,1
DB01204,DB08895,1
DB00126,DB09130,1
DB00764,DB01609,1
DB00187,DB00674,1
DB00627,DB06203,1
DB01064,DB05039,1
DB00209,DB09271,1
DB00204,DB00604,1
DB00503,DB01218,1
DB00295,DB01176,1
DB00285,DB00503,1
DB00502,DB00986,1
DB01069,DB01173,1
DB00872,DB08918,1
DB00196,DB06413,1
DB00715,DB06605,1
DB01356,DB04842,1
DB08877,DB08912,1
DB00867,DB00988,1
DB00731,DB00945,1
DB00476,DB00612,1
DB00232,DB00476,1
DB00374,DB00834,1
DB00424,DB06148,1
DB00278,DB01254,1
DB00813,DB01560,1
DB00661,DB08934,1
DB00997,DB04868,1
DB06207,DB09039,1
DB00408,DB08883,1
DB01026,DB09079,1
DB00404,DB01609,1
DB01232,DB08916,1
DB00470,DB01106,1
DB04865,DB09075,1
DB00715,DB04946,1
DB00454,DB01037,1
DB00263,DB00675,1
DB01002,DB08873,1
DB01215,DB01264,1
DB00690,DB00972,1
DB00266,DB01150,1
DB00418,DB00543,1
DB00343,DB01590,1
DB00422,DB00850,1
DB00366,DB01221,1
DB00613,DB06684,1
DB00222,DB06791,1
DB05812,DB06480,1
DB00182,DB00543,1
DB00853,DB04817,1
DB00908,DB01339,1
DB09053,DB09068,1
DB00476,DB01618,1
DB00187,DB06663,1
DB00503,DB01167,1
DB00222,DB00912,1
DB00201,DB00794,1
DB00476,DB04920,1
DB00211,DB00346,1
DB00258,DB00996,1
DB00684,DB01212,1
DB00898,DB09042,1
DB00682,DB01083,1
DB00945,DB09211,1
DB00381,DB00780,1
DB00918,DB09065,1
DB01167,DB06636,1
DB00648,DB00752,1
DB00477,DB00952,1
DB00991,DB06813,1
DB00722,DB01592,1
DB00159,DB00687,1
DB00822,DB00829,1
DB01232,DB08896,1
DB00122,DB01156,1
DB00404,DB01167,1
DB01136,DB09075,1
DB01558,DB01609,1
DB00641,DB08933,1
DB00121,DB00307,1
DB00450,DB00697,1
DB00722,DB00862,1
DB00211,DB00521,1
DB05812,DB08910,1
DB00530,DB09054,1
DB00346,DB00968,1
DB01590,DB08820,1
DB00418,DB08867,1
DB00932,DB08976,1
DB00762,DB09078,1
DB01167,DB09065,1
DB00834,DB02901,1
DB00363,DB08899,1
DB00366,DB00765,1
DB00652,DB00704,1
DB01253,DB01254,1
DB00717,DB01264,1
DB00482,DB08912,1
DB00120,DB00363,1
DB00502,DB06290,1
DB00861,DB01395,1
DB00215,DB00503,1
DB00490,DB05271,1
DB00408,DB00915,1
DB00382,DB00408,1
DB00220,DB03880,1
DB00747,DB09117,1
DB00765,DB00854,1
DB08826,DB09407,1
DB06605,DB09054,1
DB00648,DB09073,1
DB00250,DB00750,1
DB00413,DB00753,1
DB00831,DB09042,1
DB00806,DB09068,1
DB00285,DB06704,1
DB00528,DB01232,1
DB01242,DB04861,1
DB01259,DB09048,1
DB00945,DB06813,1
DB00222,DB00898,1
DB00598,DB01354,1
DB00300,DB05521,1
DB00668,DB00830,1
DB00224,DB00342,1
DB00371,DB01083,1
DB00829,DB00834,1
DB01440,DB06204,1
DB00374,DB00960,1
DB00625,DB01244,1
DB00196,DB00909,1
DB01032,DB01598,1
DB00651,DB01193,1
DB00328,DB00806,1
DB00104,DB00207,1
DB00091,DB02901,1
DB00607,DB01244,1
DB00338,DB01045,1
DB00332,DB00986,1
DB00423,DB09034,1
DB01198,DB01205,1
DB00163,DB00775,1
DB00833,DB01082,1
DB06636,DB06717,1
DB00850,DB01242,1
DB00502,DB08976,1
DB00359,DB01136,1
DB00420,DB09272,1
DB00484,DB00909,1
DB00266,DB00493,1
DB00921,DB01320,1
DB01174,DB01576,1
DB00391,DB01253,1
DB01156,DB05271,1
DB00524,DB00806,1
DB01182,DB08895,1
DB00863,DB01238,1
DB00187,DB00476,1
DB00814,DB00834,1
DB02546,DB04876,1
DB00344,DB06144,1
DB00238,DB01037,1
DB00731,DB01609,1
DB00996,DB01377,1
DB00268,DB04841,1
DB01200,DB01238,1
DB00503,DB01071,1
DB00834,DB09074,1
DB00722,DB01392,1
DB05521,DB08916,1
DB01037,DB09209,1
DB00831,DB06204,1
DB01114,DB01409,1
DB04938,DB09054,1
DB00557,DB01018,1
DB00503,DB00615,1
DB00571,DB00752,1
DB00687,DB00951,1
DB00934,DB08897,1
DB06335,DB08865,1
DB08903,DB08912,1
DB00769,DB09063,1
DB00603,DB01609,1
DB00651,DB06704,1
DB00928,DB08895,1
DB08794,DB09053,1
DB01174,DB08896,1
DB00752,DB01261,1
DB08815,DB09065,1
DB01045,DB01590,1
DB00918,DB01224,1
DB00397,DB06711,1
DB00267,DB01082,1
DB01224,DB01355,1
DB00820,DB00999,1
DB00668,DB06714,1
DB00688,DB01602,1
DB00559,DB00673,1
DB00196,DB06335,1
DB01072,DB08877,1
DB00813,DB00935,1
DB00220,DB00496,1
DB00213,DB01576,1
DB01418,DB02703,1
DB00393,DB01166,1
DB04839,DB08912,1
DB00458,DB01182,1
DB00648,DB06616,1
DB00252,DB00318,1
DB01288,DB09009,1
DB01247,DB01356,1
