d1,d2,type
DB01063,DB09097,1
DB00612,DB00806,1
DB00765,DB01175,1
DB00864,DB01115,1
DB08895,DB09073,1
DB00182,DB00875,1
DB00679,DB01012,1
DB00503,DB06290,1
DB01195,DB06603,1
DB01041,DB01097,1
DB00220,DB00269,1
DB00819,DB01355,1
DB01018,DB01201,1
DB00948,DB01017,1
DB00208,DB04844,1
DB00248,DB00408,1
DB00565,DB01427,1
DB00285,DB01018,1
DB01234,DB01320,1
DB00177,DB00975,1
DB05812,DB09118,1
DB00790,DB09517,1
DB00402,DB01041,1
DB00269,DB01024,1
DB01008,DB01181,1
DB00790,DB00820,1
DB00872,DB00997,1
DB05109,DB08865,1
DB00343,DB08877,1
DB00557,DB06204,1
DB01233,DB01403,1
DB01198,DB08820,1
DB00588,DB09272,1
DB04574,DB04938,1
DB00761,DB01173,1
DB00211,DB01203,1
DB00321,DB08893,1
DB00214,DB06204,1
DB00401,DB00422,1
DB00243,DB04868,1
DB00390,DB01021,1
DB00790,DB01592,1
DB00246,DB00486,1
DB01207,DB08816,1
DB00199,DB01181,1
DB00091,DB00316,1
DB01023,DB06717,1
DB00338,DB01263,1
DB00263,DB00554,1
DB00682,DB09063,1
DB00285,DB01168,1
DB00798,DB01060,1
DB00830,DB09009,1
DB00237,DB01115,1
DB00353,DB08873,1
DB00277,DB00822,1
DB00120,DB04817,1
DB06201,DB09072,1
DB00285,DB00307,1
DB00222,DB01251,1
DB00335,DB01115,1
DB00607,DB00661,1
DB08815,DB08912,1
DB00268,DB00366,1
DB00606,DB00899,1
DB00683,DB01026,1
DB00425,DB01205,1
DB06204,DB09290,1
DB00197,DB01016,1
DB00758,DB09119,1
DB01202,DB06148,1
DB00715,DB08872,1
DB00387,DB01036,1
DB00844,DB01173,1
DB00310,DB00418,1
DB00736,DB08912,1
DB00224,DB00938,1
DB00427,DB01577,1
DB00687,DB00717,1
DB09026,DB09282,1
DB06153,DB08897,1
DB01009,DB09053,1
DB00461,DB00798,1
DB00844,DB01403,1
DB00387,DB00924,1
DB00715,DB01009,1
DB00295,DB00458,1
DB00243,DB09075,1
DB00220,DB00603,1
DB05109,DB08895,1
DB00603,DB01354,1
DB00687,DB00834,1
DB00657,DB01124,1
DB00945,DB01418,1
DB00864,DB01590,1
DB00312,DB00661,1
DB00993,DB01656,1
DB00246,DB00543,1
DB01030,DB04908,1
DB00687,DB01185,1
DB00104,DB06216,1
DB00295,DB01579,1
DB00310,DB00564,1
DB00334,DB00422,1
DB00393,DB11110,1
DB00470,DB01558,1
DB00224,DB04884,1
DB00739,DB01172,1
DB00273,DB09076,1
DB00222,DB00232,1
DB01026,DB01244,1
DB00104,DB00843,1
DB00661,DB01232,1
DB01045,DB04855,1
DB00843,DB01614,1
DB00682,DB06441,1
DB00537,DB06724,1
DB01039,DB06777,1
DB00496,DB04924,1
DB00349,DB00898,1
DB00996,DB06724,1
DB00230,DB01173,1
DB00159,DB00586,1
DB00182,DB01224,1
DB00208,DB01151,1
DB00215,DB00834,1
DB00176,DB08794,1
DB00325,DB09220,1
DB00204,DB01211,1
DB00196,DB00980,1
DB01600,DB04272,1
DB00586,DB06826,1
DB00461,DB00479,1
DB00252,DB00518,1
DB00279,DB00977,1
DB05294,DB08916,1
DB00422,DB00594,1
DB00401,DB00732,1
DB08918,DB09054,1
DB00857,DB01071,1
DB01032,DB01327,1
DB00237,DB00484,1
DB01623,DB09042,1
DB00313,DB00350,1
DB00186,DB00679,1
DB00682,DB01166,1
DB01203,DB01232,1
DB00582,DB00877,1
DB04871,DB09042,1
DB00267,DB00479,1
DB00381,DB00418,1
DB00898,DB01621,1
DB00673,DB00762,1
DB00588,DB01193,1
DB03619,DB09030,1
DB00540,DB00767,1
DB00440,DB00470,1
DB00598,DB09220,1
DB00653,DB00875,1
DB00559,DB00932,1
DB01222,DB06290,1
DB00502,DB01069,1
DB01118,DB01244,1
DB00539,DB01045,1
DB00622,DB09054,1
DB00191,DB00780,1
DB01080,DB01173,1
DB00758,DB06441,1
DB00199,DB09079,1
DB00294,DB00559,1
DB00328,DB00390,1
DB00216,DB01253,1
DB00898,DB00900,1
DB00366,DB06204,1
DB00582,DB00918,1
DB00951,DB04861,1
DB00159,DB00176,1
DB00521,DB01355,1
DB00367,DB01355,1
DB01182,DB01264,1
DB00337,DB08895,1
DB00312,DB09477,1
DB00196,DB01054,1
DB00539,DB01264,1
DB01556,DB06711,1
DB00619,DB01026,1
DB00191,DB01364,1
DB00374,DB00717,1
DB00270,DB00653,1
DB00829,DB09118,1
DB00489,DB01119,1
DB06636,DB08815,1
DB01151,DB09274,1
DB01021,DB09477,1
DB00496,DB00761,1
DB00418,DB09099,1
DB00191,DB00767,1
DB00414,DB01621,1
DB01142,DB06704,1
DB01021,DB01120,1
DB00450,DB00962,1
DB01072,DB06209,1
DB00370,DB01236,1
DB00977,DB01124,1
DB00423,DB00653,1
DB00243,DB09119,1
DB00220,DB00468,1
DB00734,DB09477,1
DB00275,DB01143,1
DB00252,DB00554,1
DB00391,DB01390,1
DB00333,DB00704,1
DB00346,DB00692,1
DB00388,DB00983,1
DB00204,DB01059,1
DB00104,DB00679,1
DB00445,DB00501,1
DB00454,DB01463,1
DB00497,DB00705,1
DB00343,DB01394,1
DB04908,DB06207,1
DB00528,DB09054,1
DB00598,DB09083,1
DB00682,DB01327,1
DB00498,DB00784,1
DB00374,DB09118,1
DB08881,DB09083,1
DB00695,DB00899,1
DB00390,DB00550,1
DB00333,DB05271,1
DB00201,DB00945,1
DB00176,DB01069,1
DB00844,DB05271,1
DB00413,DB09300,1
DB00496,DB01254,1
DB00266,DB01263,1
DB00300,DB00788,1
DB01235,DB01320,1
DB00307,DB00612,1
DB00213,DB00932,1
DB00543,DB01233,1
DB00672,DB00839,1
DB00736,DB01263,1
DB00653,DB09117,1
DB00307,DB01026,1
DB01221,DB01254,1
DB00621,DB00860,1
DB00268,DB00490,1
DB00246,DB01247,1
DB00974,DB06441,1
DB00199,DB06616,1
DB00297,DB00598,1
DB01232,DB08912,1
DB00723,DB00988,1
DB00446,DB01045,1
DB00203,DB00559,1
DB00201,DB01356,1
DB00104,DB01224,1
DB00477,DB00898,1
DB00241,DB00988,1
DB01045,DB08865,1
DB00474,DB00880,1
DB00388,DB06413,1
DB00418,DB01151,1
DB00612,DB01609,1
DB01242,DB01618,1
DB00358,DB01218,1
DB00440,DB00790,1
DB00358,DB01087,1
DB01120,DB01251,1
DB01070,DB11126,1
DB00387,DB00420,1
DB00775,DB00806,1
DB00932,DB01167,1
DB00572,DB00972,1
DB00283,DB01238,1
DB00820,DB06414,1
DB00273,DB05271,1
DB00332,DB00782,1
DB00564,DB09072,1
DB00104,DB00908,1
DB00653,DB01219,1
DB00531,DB00999,1
DB00559,DB01590,1
DB00401,DB01254,1
DB00641,DB08820,1
DB01038,DB01149,1
DB00186,DB00835,1
DB00875,DB00956,1
DB00035,DB00635,1
DB00669,DB04884,1
DB00834,DB00976,1
DB00653,DB01074,1
DB01039,DB01394,1
DB00468,DB01045,1
DB01149,DB09123,1
DB00503,DB01151,1
DB00388,DB01274,1
DB00682,DB01380,1
DB00687,DB00880,1
DB00252,DB06237,1
DB00615,DB06603,1
DB00191,DB00983,1
DB00465,DB01337,1
DB00196,DB00227,1
DB00252,DB05676,1
DB01017,DB01100,1
DB00543,DB09117,1
DB00450,DB01247,1
DB00387,DB00747,1
DB00136,DB09118,1
DB01409,DB09555,1
DB01045,DB01601,1
DB01026,DB08918,1
DB00434,DB00472,1
DB01026,DB09279,1
DB00488,DB00540,1
DB00519,DB09026,1
DB00780,DB00790,1
DB00331,DB00367,1
DB00195,DB00237,1
DB00366,DB00683,1
DB00363,DB09128,1
DB01601,DB09166,1
DB00530,DB05521,1
DB00468,DB06708,1
DB00413,DB00844,1
DB00202,DB00674,1
DB00433,DB00599,1
DB00440,DB00519,1
DB01595,DB06201,1
DB00424,DB04924,1
DB00338,DB01418,1
DB08820,DB08895,1
DB00425,DB01320,1
DB00921,DB09071,1
DB00796,DB01395,1
DB00413,DB00980,1
DB01254,DB06724,1
DB06717,DB09034,1
DB00813,DB00852,1
DB00571,DB01030,1
DB00248,DB00571,1
DB00237,DB01020,1
DB05521,DB06605,1
DB00482,DB00955,1
DB00705,DB09128,1
DB00458,DB00486,1
DB01173,DB04908,1
DB00919,DB08976,1
DB00220,DB01175,1
DB00341,DB08883,1
DB00196,DB00864,1
DB00443,DB05521,1
DB00316,DB01577,1
DB01072,DB09166,1
DB00332,DB00450,1
DB00615,DB00956,1
DB01142,DB06204,1
DB00370,DB00559,1
DB00945,DB01124,1
DB00237,DB00808,1
DB01063,DB01577,1
DB01026,DB09083,1
DB00381,DB09407,1
DB00455,DB01173,1
DB00989,DB01203,1
DB00935,DB01556,1
DB00468,DB00700,1
DB00687,DB00843,1
DB00590,DB00862,1
DB00443,DB06335,1
DB00570,DB00582,1
DB01072,DB09272,1
DB00237,DB01193,1
DB00559,DB06636,1
DB01045,DB06708,1
DB00908,DB09068,1
DB00861,DB01418,1
DB00564,DB00715,1
DB00993,DB01097,1
DB00715,DB06228,1
DB00694,DB08895,1
DB00684,DB09268,1
DB01224,DB01409,1
DB00356,DB06204,1
DB00312,DB00519,1
DB00220,DB01118,1
DB00734,DB00808,1
DB00760,DB09268,1
DB00613,DB01016,1
DB00231,DB00333,1
DB00794,DB01353,1
DB00633,DB01353,1
DB00204,DB00214,1
DB00932,DB06700,1
DB01254,DB09053,1
DB00404,DB00557,1
DB00343,DB01609,1
DB06589,DB09073,1
DB00181,DB01238,1
DB00765,DB04844,1
DB06480,DB09123,1
DB00282,DB00554,1
DB00673,DB00997,1
DB00263,DB01251,1
DB04845,DB08873,1
DB00309,DB00582,1
DB01175,DB04272,1
DB08794,DB08887,1
DB00307,DB01357,1
DB00547,DB09067,1
DB00014,DB01035,1
DB00750,DB09112,1
DB00648,DB06772,1
DB00320,DB00363,1
DB00204,DB06603,1
DB00608,DB01390,1
DB00266,DB00766,1
DB00180,DB00582,1
DB00989,DB01038,1
DB00582,DB00736,1
DB04868,DB04884,1
DB00557,DB00737,1
DB00390,DB01203,1
DB01238,DB01403,1
DB00220,DB08820,1
DB00486,DB00988,1
DB00912,DB00945,1
DB00294,DB01264,1
DB00215,DB00976,1
DB00808,DB00898,1
DB00448,DB06616,1
DB00997,DB06636,1
DB00569,DB00603,1
DB00611,DB00774,1
DB00593,DB01576,1
DB00343,DB00956,1
DB01106,DB01409,1
DB00564,DB01623,1
DB00418,DB00975,1
DB00496,DB06702,1
DB01238,DB08815,1
DB00834,DB01200,1
DB00573,DB03615,1
DB00349,DB00679,1
DB00275,DB01235,1
DB00220,DB00949,1
DB01112,DB03615,1
DB00960,DB08895,1
DB00468,DB01018,1
DB01221,DB08912,1
DB05294,DB06207,1
DB00241,DB01355,1
DB00166,DB00672,1
DB01042,DB06730,0
DB09280,DB01298,0
DB00839,DB09291,0
DB00928,DB00158,0
DB00268,DB09221,0
DB01196,DB05676,0
DB01035,DB06700,0
DB01223,DB00853,0
DB00519,DB01327,0
DB01045,DB09056,0
DB01394,DB00169,0
DB00440,DB00650,0
DB00660,DB11315,0
DB00216,DB00697,0
DB01236,DB09064,0
DB00503,DB00750,0
DB00708,DB00173,0
DB00804,DB01597,0
DB06636,DB09256,0
DB08865,DB06795,0
DB08880,DB00428,0
DB05528,DB00981,0
DB00180,DB01206,0
DB00444,DB00759,0
DB01189,DB00835,0
DB09079,DB11093,0
DB00252,DB06292,0
DB06704,DB01416,0
DB00207,DB00746,0
DB00251,DB06274,0
DB00623,DB01298,0
DB00374,DB02701,0
DB00871,DB09104,0
DB01463,DB00169,0
DB00425,DB00415,0
DB00216,DB00839,0
DB00491,DB04871,0
DB00220,DB11126,0
DB00925,DB05266,0
DB00997,DB00392,0
DB00991,DB00862,0
DB00737,DB01413,0
DB00413,DB06819,0
DB00479,DB09282,0
DB00457,DB00490,0
DB00237,DB01602,0
DB00486,DB00829,0
DB00255,DB00982,0
DB01204,DB01138,0
DB00488,DB07615,0
DB00991,DB00593,0
DB00216,DB00550,0
DB00728,DB00650,0
DB01063,DB00779,0
DB03615,DB01229,0
DB00402,DB01148,0
DB01142,DB00267,0
DB00220,DB00854,0
DB00208,DB01600,0
DB00745,DB01150,0
DB00497,DB00766,0
DB00395,DB00749,0
DB00214,DB00888,0
DB01590,DB00859,0
DB00625,DB00833,0
DB06335,DB06626,0
DB01319,DB06711,0
DB01197,DB00771,0
DB00867,DB00349,0
DB08896,DB11315,0
DB00653,DB00880,0
DB06690,DB00478,0
DB00798,DB08896,0
DB00708,DB09289,0
DB00195,DB04911,0
DB00761,DB04908,0
DB00806,DB01614,0
DB00710,DB01559,0
DB00656,DB00485,0
DB00227,DB00591,0
DB00268,DB00350,0
DB00080,DB00290,0
DB00862,DB01202,0
DB00918,DB06704,0
DB04911,DB09135,0
DB00387,DB00573,0
DB00443,DB00771,0
DB01142,DB04905,0
DB06715,DB00316,0
DB00202,DB00916,0
DB00876,DB04574,0
DB00844,DB09322,0
DB00366,DB00198,0
DB00178,DB06724,0
DB00436,DB00445,0
DB00181,DB01598,0
DB05294,DB00755,0
DB00492,DB01057,0
DB01587,DB01410,0
DB02300,DB09061,0
DB00631,DB00480,0
DB09073,DB00080,0
DB00335,DB01333,0
DB08889,DB00430,0
DB06825,DB06819,0
DB00879,DB09078,0
DB00448,DB00916,0
DB09071,DB06820,0
DB00630,DB05271,0
DB01069,DB09135,0
DB00975,DB00779,0
DB08794,DB00206,0
DB00182,DB09059,0
DB00333,DB00347,0
DB00280,DB01164,0
DB00539,DB01176,0
DB01113,DB00962,0
DB04871,DB09227,0
DB00682,DB00903,0
DB00764,DB00480,0
DB01117,DB01400,0
DB00703,DB01708,0
DB00537,DB08905,0
DB01026,DB06704,0
DB00191,DB00259,0
DB00446,DB01597,0
DB01036,DB04854,0
DB00193,DB01140,0
DB00915,DB01137,0
DB01138,DB09059,0
DB01198,DB00911,0
DB06616,DB09257,0
DB00787,DB09280,0
DB06700,DB08930,0
DB00343,DB01229,0
DB00489,DB00588,0
DB06764,DB01408,0
DB00641,DB01076,0
DB01061,DB08875,0
DB00501,DB00911,0
DB00695,DB08795,0
DB00479,DB01057,0
DB00770,DB01288,0
DB01393,DB08860,0
DB01060,DB01416,0
DB01192,DB09053,0
DB00121,DB01362,0
DB00332,DB00770,0
DB00405,DB00846,0
DB00244,DB00605,0
DB00368,DB00279,0
DB01586,DB09279,0
DB00904,DB01610,0
DB00771,DB00488,0
DB00318,DB00278,0
DB00696,DB09477,0
DB00444,DB00325,0
DB01440,DB09270,0
DB00521,DB01136,0
DB01253,DB09281,0
DB00258,DB00688,0
DB00405,DB08816,0
DB01219,DB01614,0
DB09048,DB00927,0
DB01071,DB00846,0
DB09320,DB01282,0
DB00820,DB06706,0
DB00624,DB09059,0
DB00269,DB01294,0
DB00782,DB00472,0
DB00549,DB08907,0
DB00703,DB01066,0
DB00649,DB00666,0
DB00764,DB00481,0
DB00518,DB01217,0
DB00366,DB00165,0
DB00318,DB01326,0
DB06684,DB09279,0
DB01242,DB00968,0
DB00280,DB00456,0
DB01023,DB01583,0
DB00437,DB00204,0
DB00199,DB06802,0
DB00316,DB01563,0
DB00455,DB00550,0
DB00395,DB00803,0
DB01167,DB00612,0
DB00652,DB01138,0
DB01166,DB01074,0
DB00243,DB00603,0
DB00553,DB00643,0
DB00437,DB00588,0
DB00279,DB08824,0
DB00641,DB01126,0
DB01620,DB00849,0
DB00909,DB04908,0
DB01119,DB06820,0
DB00773,DB09119,0
DB00985,DB00642,0
DB00270,DB01218,0
DB01656,DB00345,0
DB00121,DB01591,0
DB00479,DB00850,0
DB00921,DB00405,0
DB08872,DB00832,0
DB01019,DB09288,0
DB00379,DB01099,0
DB01129,DB01220,0
DB00906,DB06637,0
DB06335,DB01255,0
DB00850,DB00495,0
DB01275,DB01147,0
DB00912,DB00126,0
DB00626,DB09063,0
DB06274,DB01298,0
DB00549,DB09265,0
DB01155,DB00474,0
DB01357,DB05239,0
DB00903,DB00565,0
DB00967,DB00575,0
DB00499,DB00988,0
DB00468,DB00158,0
DB05676,DB09156,0
DB01367,DB01103,0
DB01136,DB08795,0
DB06211,DB09477,0
DB01075,DB01618,0
DB06715,DB00662,0
DB01131,DB01582,0
DB00014,DB01024,0
DB00783,DB04861,0
DB00988,DB08932,0
DB06706,DB01099,0
DB01017,DB00257,0
DB00501,DB00757,0
DB00300,DB00410,0
DB00307,DB01182,0
DB06729,DB01878,0
DB00448,DB01263,0
DB01018,DB00427,0
DB00756,DB01221,0
DB00986,DB04837,0
DB00490,DB06144,0
DB00618,DB09277,0
DB00320,DB00583,0
DB00749,DB09289,0
DB01294,DB00442,0
DB04842,DB00830,0
DB00972,DB09285,0
DB00853,DB01140,0
DB09053,DB08826,0
DB08976,DB00828,0
DB00319,DB00456,0
DB01357,DB01411,0
DB00484,DB00243,0
DB00541,DB09076,0
DB06702,DB00560,0
DB09112,DB09166,0
DB00898,DB00561,0
DB00776,DB00634,0
DB00331,DB04842,0
DB06203,DB01501,0
DB01060,DB09063,0
DB00771,DB00961,0
DB01017,DB06699,0
DB04896,DB00006,0
DB00252,DB01278,0
DB01332,DB09236,0
DB00316,DB00238,0
DB09076,DB01592,0
DB01150,DB00377,0
DB01589,DB00240,0
DB04845,DB00832,0
DB00779,DB06826,0
DB00307,DB06695,0
DB01440,DB08910,0
DB06210,DB00500,0
DB06480,DB08826,0
DB00377,DB01212,0
DB01438,DB06403,0
DB00224,DB00163,0
DB00222,DB08820,0
DB00715,DB06769,0
DB00626,DB00882,0
DB00400,DB00523,0
DB00190,DB00654,0
DB00274,DB00308,0
DB01069,DB01220,0
DB00962,DB09220,0
DB00273,DB00625,0
DB01037,DB04571,0
DB00836,DB09119,0
DB00588,DB00406,0
DB06626,DB01592,0
DB00222,DB01204,0
DB08907,DB08826,0
DB01013,DB01029,0
DB01204,DB01251,0
DB01166,DB06792,0
DB08907,DB00927,0
DB00313,DB00865,0
DB00864,DB00948,0
DB00238,DB09083,0
DB11256,DB09570,0
DB01144,DB01603,0
DB00121,DB00748,0
drug_id,DB00552,0
DB00759,DB01236,0
DB00976,DB00768,0
DB01255,DB11135,0
DB04938,DB02901,0
DB01407,DB00240,0
DB00539,DB00512,0
DB06441,DB01006,0
DB01267,DB03128,0
DB00802,DB01014,0
DB00402,DB01603,0
DB00959,DB00873,0
DB00691,DB00313,0
DB00694,DB06714,0
DB00289,DB00542,0
DB01403,DB00389,0
DB01220,DB09275,0
DB00713,DB00355,0
DB00912,DB01435,0
DB01234,DB01627,0
DB00322,DB03793,0
DB00724,DB09063,0
DB00586,DB00782,0
DB00214,DB09053,0
DB00315,DB06148,0
DB04825,DB01273,0
DB00227,DB00957,0
DB08930,DB01006,0
DB06603,DB01175,0
DB01100,DB01006,0
DB00806,DB01413,0
DB00266,DB01559,0
DB00706,DB09146,0
DB09291,DB09183,0
DB06684,DB09083,0
DB00115,DB00130,0
DB00456,DB01604,0
DB06268,DB06826,0
DB01069,DB00966,0
DB02701,DB09061,0
DB08873,DB00627,0
DB00332,DB00991,0
DB00977,DB06781,0
DB00601,DB06699,0
DB00651,DB01059,0
DB04841,DB00532,0
DB00865,DB01878,0
DB00310,DB00512,0
DB00443,DB09027,0
DB00949,DB00690,0
DB00569,DB09214,0
DB00876,DB00259,0
DB00727,DB00882,0
DB00304,DB01583,0
DB00668,DB01409,0
DB00605,DB00746,0
DB00981,DB00235,0
DB01620,DB06767,0
DB00674,DB00641,0
DB00122,DB00746,0
DB00182,DB09292,0
DB00513,DB09119,0
DB11110,DB01093,0
DB08877,DB00808,0
DB00196,DB01362,0
DB01114,DB06700,0
DB01261,DB01544,0
DB01600,DB09278,0
DB00935,DB00849,0
DB05812,DB08887,0
DB00382,DB00512,0
DB00750,DB01029,0
DB00213,DB01113,0
DB01074,DB09147,0
DB00351,DB00428,0
DB00909,DB01193,0
DB00835,DB06791,0
DB00545,DB09267,0
DB01356,DB00262,0
DB00238,DB01333,0
DB00883,DB00537,0
DB00266,DB08883,0
DB01148,DB01511,0
DB01112,DB01057,0
DB01427,DB09282,0
DB00884,DB01586,0
DB00199,DB01080,0
DB00394,DB11135,0
DB00417,DB00923,0
DB06287,DB01613,0
DB01224,DB01184,0
DB00501,DB01558,0
DB00536,DB00115,0
DB00307,DB01205,0
DB01254,DB01003,0
DB01178,DB00481,0
DB01203,DB00577,0
DB00660,DB04837,0
DB00674,DB00662,0
DB00379,DB00255,0
DB00836,DB00312,0
DB00353,DB09279,0
DB01093,DB05015,0
DB00816,DB00925,0
DB01357,DB01436,0
DB01037,DB00339,0
DB01278,DB00838,0
DB00612,DB00830,0
DB00222,DB11156,0
DB00697,DB02659,0
DB00916,DB01205,0
DB00280,DB00656,0
DB00337,DB00790,0
DB01172,DB09034,0
DB00822,DB06144,0
DB00203,DB06268,0
DB00854,DB00360,0
DB01190,DB00838,0
DB00381,DB00876,0
DB00508,DB01583,0
DB00180,DB06196,0
DB00909,DB00284,0
DB00199,DB06702,0
DB00528,DB08933,0
DB03615,DB01140,0
DB00620,DB08874,0
DB00413,DB01618,0
DB01174,DB06707,0
DB00783,DB01291,0
DB00834,DB01553,0
DB01356,DB06820,0
DB06636,DB00288,0
DB00610,DB01163,0
DB00495,DB00744,0
DB00727,DB09274,0
DB01558,DB00351,0
DB01600,DB05246,0
DB00594,DB06153,0
DB01210,DB06292,0
DB00140,DB06826,0
DB00703,DB00692,0
DB00945,DB00849,0
DB00283,DB00611,0
DB01253,DB08815,0
DB00341,DB00633,0
DB00687,DB00658,0
DB00188,DB00804,0
DB00983,DB00766,0
DB00694,DB06697,0
DB00730,DB01059,0
DB01076,DB00427,0
DB09242,DB08909,0
DB06176,DB09131,0
DB06715,DB00769,0
DB00444,DB01024,0
DB00561,DB00760,0
DB04908,DB01240,0
DB06707,DB01559,0
DB01036,DB05294,0
DB00197,DB00337,0
DB04843,DB00781,0
DB00717,DB01329,0
DB01620,DB00200,0
DB00440,DB00310,0
DB00230,DB00479,0
DB00387,DB08881,0
DB00641,DB00726,0
DB00450,DB00607,0
DB00285,DB00787,0
DB06700,DB04951,0
DB00519,DB00781,0
DB01261,DB01165,0
DB06210,DB05294,0
DB01082,DB00857,0
DB01329,DB08871,0
DB00865,DB00766,0
DB01211,DB06441,0
DB01115,DB00206,0
DB00607,DB01273,0
DB00501,DB00596,0
DB01239,DB09292,0
DB00829,DB00254,0
DB00683,DB00945,0
DB00567,DB09166,0
DB01032,DB04272,0
DB00983,DB00881,0
DB09071,DB01273,0
DB00319,DB01103,0
DB00594,DB01206,0
DB00190,DB09112,0
DB00443,DB01410,0
DB00774,DB09034,0
DB00802,DB00698,0
DB00244,DB05246,0
DB01251,DB00122,0
DB00802,DB01208,0
DB00642,DB01603,0
DB00624,DB04339,0
DB01158,DB00979,0
DB01072,DB00544,0
DB06825,DB01274,0
DB00448,DB09059,0
DB00934,DB00985,0
DB01198,DB00412,0
DB00689,DB01339,0
DB00750,DB06764,0
DB01296,DB00948,0
DB00764,DB06792,0
DB00657,DB01330,0
DB00640,DB01544,0
DB00459,DB11181,0
DB00571,DB00488,0
DB01098,DB08907,0
DB00202,DB09267,0
DB00653,DB04865,0
DB01193,DB05245,0
DB01035,DB00925,0
DB09065,DB01416,0
DB00985,DB00981,0
DB01606,DB04871,0
DB09042,DB01260,0
DB00690,DB01296,0
DB00997,DB00572,0
DB00268,DB00406,0
DB01095,DB01435,0
DB01005,DB01400,0
DB01142,DB05266,0
DB09101,DB09078,0
DB00343,DB06480,0
DB06789,DB01583,0
DB04843,DB08882,0
DB00191,DB00285,0
DB00653,DB00227,0
DB06825,DB00977,0
DB00747,DB01006,0
DB00331,DB00867,0
DB00798,DB00229,0
DB01244,DB00274,0
DB01149,DB00727,0
DB00989,DB00263,0
DB00307,DB01189,0
DB00604,DB00378,0
DB01166,DB09027,0
DB01004,DB09211,0
DB01182,DB01291,0
DB01088,DB00766,0
DB01059,DB06401,0
DB01097,DB01359,0
DB00572,DB01567,0
DB00750,DB00888,0
DB01166,DB00471,0
DB00359,DB00267,0
DB00682,DB00480,0
DB00417,DB01414,0
DB00313,DB00790,0
DB01085,DB09235,0
DB00678,DB01416,0
DB00414,DB01060,0
DB08918,DB06697,0
DB00687,DB01163,0
DB00293,DB00536,0
DB03880,DB09570,0
DB00896,DB01053,0
DB01234,DB09070,0
DB00368,DB00925,0
DB01263,DB00981,0
DB00671,DB00654,0
DB00301,DB06527,0
DB04841,DB01043,0
DB00331,DB00388,0
DB00829,DB01328,0
DB00842,DB00651,0
DB01177,DB01117,0
DB08827,DB01273,0
DB00656,DB00869,0
DB00540,DB00846,0
DB00884,DB06216,0
DB06800,DB03793,0
DB00760,DB01544,0
DB00274,DB06714,0
DB00279,DB06412,0
DB04843,DB06203,0
DB01014,DB09083,0
DB00438,DB00291,0
DB00252,DB00449,0
DB00585,DB06216,0
DB08932,DB00257,0
DB00311,DB06723,0
DB01627,DB09153,0
DB09280,DB01408,0
DB00489,DB01414,0
DB00790,DB01415,0
DB00227,DB00720,0
DB00758,DB00658,0
DB01016,DB00274,0
DB00153,DB00514,0
DB00710,DB00787,0
DB00932,DB00627,0
DB00956,DB00358,0
DB01013,DB00223,0
DB03619,DB00356,0
DB00451,DB00115,0
DB01111,DB01050,0
DB00584,DB00285,0
DB08903,DB09292,0
DB00871,DB01587,0
DB02703,DB00620,0
DB00818,DB06228,0
DB01198,DB00122,0
DB06702,DB01083,0
DB01224,DB06699,0
DB00196,DB00924,0
DB00773,DB09130,0
DB00537,DB08930,0
DB01253,DB00198,0
DB04951,DB01212,0
DB00802,DB01329,0
DB01142,DB01202,0
DB01395,DB00935,0
DB00237,DB00342,0
DB00503,DB00255,0
DB00986,DB01047,0
DB09027,DB09300,0
DB01224,DB01427,0
DB06288,DB03128,0
DB06724,DB00380,0
DB06800,DB01563,0
DB00313,DB01201,0
DB00999,DB04924,0
DB00678,DB00153,0
DB01083,DB02300,0
DB06589,DB08905,0
DB00374,DB00630,0
DB00586,DB09279,0
DB00315,DB06218,0
DB00327,DB00263,0
DB08860,DB00170,0
DB00541,DB01126,0
DB00582,DB00832,0
DB00521,DB09104,0
DB00696,DB09256,0
DB00231,DB00773,0
DB04868,DB09054,0
DB06769,DB09099,0
DB00368,DB00322,0
DB06709,DB04911,0
DB00435,DB04924,0
DB01364,DB01233,0
DB00755,DB01427,0
DB01075,DB00561,0
DB09220,DB00891,0
DB00215,DB09227,0
DB00584,DB01559,0
DB00501,DB06209,0
DB00578,DB00456,0
DB06702,DB05528,0
DB00237,DB06203,0
DB08883,DB09290,0
drug_id,DB00421,0
DB00883,DB09128,0
DB00451,DB06636,0
DB00359,DB00502,0
DB01114,DB01178,0
DB00359,DB04946,0
DB01577,DB00781,0
DB01149,DB01501,0
DB00713,DB01618,0
DB00918,DB06698,0
DB01197,DB00218,0
DB01048,DB01236,0
DB00588,DB09053,0
DB00397,DB01062,0
DB08895,DB00929,0
DB00295,DB04868,0
DB00989,DB09123,0
DB00196,DB01586,0
DB00227,DB06527,0
DB00999,DB01081,0
DB00908,DB01022,0
DB00319,DB00966,0
DB02546,DB00973,0
DB09053,DB06201,0
DB01142,DB00544,0
DB00578,DB06709,0
DB00493,DB01362,0
DB08827,DB01039,0
DB09076,DB09320,0
DB06663,DB09135,0
DB01204,DB00238,0
DB01602,DB09134,0
DB00195,DB09269,0
DB00967,DB00198,0
DB00762,DB00349,0
DB00675,DB01106,0
DB01210,DB00688,0
DB06626,DB00591,0
DB00727,DB03754,0
DB00395,DB09078,0
DB00370,DB01576,0
DB01167,DB00631,0
DB00961,DB01354,0
DB00704,DB01065,0
DB06144,DB00429,0
DB01155,DB06590,0
DB01601,DB00080,0
